Board_ID,BOARD,POINT_X,POINT_Y,YEAR,REDBACK,SPOTTEDSUM,SLIMYSUM,JEFFERSONSUM,REDEFTSUM,TWOLINEDSUM,MARBLEDSUM,FOURTOEDSUM,ident,elevation,wetland_dens1k,Rd_dens1k,wet_dist,road_dis,urb_dens2_5k,ag_dens2_5k,edge_dis,can_co,elu_geolog,dens_ave,percent_total_veg_cover,percent_shrub_cover,percent_total_exotic_cover,leaf_detritus,rock_cover,cwd_cover
NF2A3,NF02A03,610177.1103,4663077.501,2013,1,0,0,0,0,0,0,0,NF02A03,179,0.1,0.006,107,819,0.038,0.189,391,88,100,,,,,,,
NF2A4,NF02A04,610117.9816,4663048.884,2013,0,0,0,0,0,0,0,0,NF02A04,183,0.095,0.007,80,758,0.038,0.186,430,90,100,,,,,,,
NF2A5,NF02A05,610079.217,4663029.131,2013,1,0,0,0,0,0,0,0,NF02A05,183,0.095,0.008,88,718,0.038,0.187,466,88,100,,,,,,,
NF2A6,NF02A06,610038.016,4663000.246,2013,1,0,0,0,0,0,0,0,NF02A06,183,0.095,0.01,113,670,0.038,0.183,503,89,100,,,,,,,
NF2B1,NF02B01,610226.9088,4663198.095,2013,0,1,0,0,0,0,0,0,NF02B01,179,0.104,0.004,237,942,0.038,0.202,270,91,100,,,,,,,
NF2B2,NF02B02,610176.2862,4663184.551,2013,0,0,0,0,0,0,0,0,NF02B02,171,0.104,0.005,212,900,0.038,0.203,301,88,100,,,,,,,
NF2B3,NF02B03,610138.502,4663157.981,2013,2,0,0,0,0,0,0,0,NF02B03,173,0.1,0.006,184,856,0.039,0.2,335,91,100,,,,,,,
NF2B4,NF02B04,610090.4168,4663135.522,2013,4,0,0,0,0,0,0,0,NF02B04,172,0.095,0.008,154,810,0.039,0.198,351,91,100,,,,,,,
NF2B5,NF02B05,610046.9567,4663107.523,2013,1,0,0,0,0,0,0,0,NF02B05,177,0.095,0.009,134,763,0.039,0.196,390,87,100,,,,,,,
NF2B6,NF02B06,610001.9414,4663072.582,2013,0,0,0,0,0,0,0,0,NF02B06,175,0.095,0.012,138,709,0.039,0.194,470,92,100,,,,,,,
NF3A1,NF03A01,609824.9218,4662167.446,2013,0,0,0,0,0,0,0,0,NF03A01,180,0.035,0.036,416,81,0.041,0.108,42,90,100,,,,,,,
NF3A2,NF03A02,609864.3734,4662199.268,2013,0,0,0,0,3,0,0,0,NF03A02,198,0.035,0.036,447,129,0.041,0.11,108,91,100,,,,,,,
NF3A3,NF03A03,609904.855,4662228.662,2013,0,0,0,0,0,0,0,0,NF03A03,212,0.045,0.036,483,176,0.041,0.112,150,90,100,,,,,,,
NF3A4,NF03A04,609942.535,4662262.678,2013,0,0,0,0,0,0,0,0,NF03A04,224,0.045,0.036,518,223,0.04,0.114,192,91,100,,,,,,,
NF3A5,NF03A05,609983.2639,4662292.077,2013,0,0,0,0,0,0,0,0,NF03A05,244,0.045,0.035,559,271,0.04,0.115,258,88,100,,,,,,,
NF3A6,NF03A06,610021.9492,4662325.22,2013,0,0,0,0,0,0,0,0,NF03A06,245,0.05,0.034,543,318,0.04,0.116,300,86,100,,,,,,,
NF3B1,NF03B01,609860.7423,4662097.398,2013,0,0,0,0,0,0,0,0,NF03B01,185,0.045,0.038,473,71,0.041,0.102,85,91,100,,,,,,,
NF3B2,NF03B02,609886.5093,4662133.553,2013,0,0,0,0,0,0,0,0,NF03B02,196,0.045,0.038,485,114,0.041,0.104,90,89,100,,,,,,,
NF3B3,NF03B03,609923.5856,4662167.233,2013,0,0,0,0,0,0,0,0,NF03B03,207,0.05,0.038,512,164,0.041,0.107,153,89,100,,,,,,,
NF3B4,NF03B04,609959.84,4662200.296,2013,0,0,0,0,0,0,0,0,NF03B04,223,0.05,0.038,541,213,0.041,0.108,190,87,100,,,,,,,
NF3B5,NF03B05,609992.2979,4662230.497,2013,0,0,0,0,0,0,0,0,NF03B05,235,0.055,0.037,570,258,0.041,0.11,228,91,100,,,,,,,
NF3B6,NF03B06,610027.0025,4662267.762,2013,0,0,0,0,0,0,0,0,NF03B06,246,0.055,0.037,582,304,0.04,0.112,283,91,100,,,,,,,
NF4A1,NF04A01,610871.6056,4662869.765,2013,0,0,0,0,0,0,0,0,NF04A01,208,0.124,0.012,242,595,0.031,0.158,420,88,100,,,,,,,
NF4A2,NF04A02,610827.6724,4662892.757,2013,0,0,0,0,0,0,0,0,NF04A02,215,0.119,0.011,206,641,0.031,0.161,421,89,100,,,,,,,
NF4A3,NF04A03,610778.3271,4662898.918,2013,0,0,0,0,0,0,0,0,NF04A03,244,0.109,0.01,164,679,0.031,0.163,459,87,100,,,,,,,
NF4A4,NF04A04,610728.4697,4662916.494,2013,1,1,0,0,0,0,0,0,NF04A04,243,0.109,0.009,134,726,0.031,0.167,454,88,100,,,,,,,
NF4A5,NF04A05,610683.4642,4662937.674,2013,1,0,0,0,0,0,0,0,NF04A05,239,0.114,0.008,128,773,0.032,0.172,420,87,100,,,,,,,
NF4A6,NF04A06,610636.969,4662963.216,2013,0,0,0,0,0,0,0,0,NF04A06,245,0.124,0.008,144,825,0.032,0.174,391,88,100,,,,,,,
NF4B1,NF04B01,610915.835,4662935.622,2013,1,0,0,0,0,0,0,0,NF04B01,182,0.119,0.013,304,622,0.031,0.162,418,87,100,,,,,,,
NF4B2,NF04B02,610874.1105,4662960.111,2013,0,0,0,0,0,0,0,0,NF04B02,188,0.124,0.011,277,666,0.031,0.163,417,87,100,,,,,,,
NF4B3,NF04B03,610831.0844,4662998.683,2013,0,0,0,0,0,0,0,0,NF04B03,195,0.124,0.008,265,722,0.032,0.171,390,90,100,,,,,,,
NF4B4,NF04B04,610778.6153,4663020.63,2013,0,0,0,0,0,0,0,1,NF04B04,205,0.119,0.008,247,771,0.032,0.174,342,89,100,,,,,,,
NF4B5,NF04B05,610740.8429,4663047.341,2013,1,1,0,0,0,0,0,0,NF04B05,207,0.119,0.007,251,815,0.032,0.179,306,89,100,,,,,,,
NF4B6,NF04B06,610691.0749,4663070.783,2013,1,1,0,0,1,0,0,0,NF04B06,229,0.124,0.006,257,865,0.033,0.185,300,88,100,,,,,,,
PF1A1,PF01A01,541162.4909,4569966.636,2013,1,0,0,0,0,0,0,0,PF01A01,154,0.169,0.05,257,327,0.035,0.431,192,88,500,,,,,,,
PF1A2,PF01A02,541194.0866,4569934.366,2013,2,0,0,0,0,0,0,0,PF01A02,173,0.179,0.043,300,372,0.035,0.42,234,88,500,,,,,,,
PF1A3,PF01A03,541257.4185,4569923.14,2013,1,0,0,0,0,0,0,0,PF01A03,173,0.149,0.04,361,413,0.035,0.422,300,86,500,,,,,,,
PF1A4,PF01A04,541294.234,4569891.459,2013,0,0,0,0,0,0,0,0,PF01A04,176,0.149,0.038,408,459,0.036,0.416,342,87,500,,,,,,,
PF1A5,PF01A05,541345.7611,4569878.789,2013,3,0,0,0,0,0,0,0,PF01A05,177,0.159,0.036,460,499,0.038,0.417,391,88,500,,,,,,,
PF1A6,PF01A06,541390.1035,4569856.726,2013,1,0,0,0,0,0,0,0,PF01A06,178,0.149,0.033,509,544,0.038,0.411,433,87,500,,,,,,,
PF1B1,PF01B01,541202.7028,4570037.948,2013,2,0,0,0,0,0,0,0,PF01B01,163,0.169,0.054,270,287,0.035,0.443,190,90,900,,,,,,,
PF1B2,PF01B02,541251.7386,4570009.984,2013,2,0,0,0,0,0,0,0,PF01B02,171,0.159,0.051,324,338,0.035,0.44,256,86,500,,,,,,,
PF1B3,PF01B03,541294.0038,4569969.177,2013,0,0,0,0,0,0,0,0,PF01B03,173,0.159,0.045,378,396,0.036,0.435,295,88,500,,,,,,,
PF1B4,PF01B04,541325.9256,4569945.052,2013,1,0,0,0,0,0,0,0,PF01B04,174,0.159,0.041,416,435,0.037,0.429,335,89,500,,,,,,,
PF1B5,PF01B05,541359.6066,4569915.28,2013,0,0,0,0,0,0,0,0,PF01B05,175,0.159,0.039,458,479,0.038,0.422,376,87,500,,,,,,,
PF1B6,PF01B06,541409.5303,4569890.775,2013,0,0,0,0,0,0,0,0,PF01B06,176,0.159,0.035,514,523,0.039,0.417,443,86,500,,,,,,,
PF2A1,PF02A01,541697.6192,4569978.924,2013,1,0,0,0,0,0,0,0,PF02A01,166,0.129,0.042,429,573,0.043,0.425,437,89,500,,,,,,,
PF2A2,PF02A02,541724.3284,4569936.224,2013,2,0,0,0,0,0,0,0,PF02A02,167,0.109,0.039,476,623,0.043,0.416,466,88,500,,,,,,,
PF2A3,PF02A03,541741.8297,4569892.805,2013,0,0,0,0,0,0,0,0,PF02A03,178,0.109,0.033,522,670,0.043,0.404,450,90,500,,,,,,,
PF2A4,PF02A04,541752.4869,4569845.35,2013,1,0,0,0,0,0,0,0,PF02A04,183,0.109,0.029,571,717,0.043,0.398,420,92,500,,,,,,,
PF2A5,PF02A05,541790.3015,4569808.598,2013,3,0,0,0,0,0,0,0,PF02A05,186,0.109,0.024,609,767,0.044,0.383,395,89,500,,,,,,,
PF2A6,PF02A06,541819.8491,4569767.691,2013,5,0,0,0,0,0,0,0,PF02A06,187,0.109,0.022,649,816,0.045,0.376,342,90,500,,,,,,,
PF2B1,PF02B01,541618.6162,4569954.714,2013,0,0,0,0,0,0,0,0,PF02B01,170,0.129,0.04,449,564,0.041,0.425,451,90,500,,,,,,,
PF2B2,PF02B02,541640.0694,4569908.43,2013,0,0,1,0,0,0,0,0,PF02B02,170,0.109,0.037,495,615,0.042,0.417,484,91,500,,,,,,,
PF2B3,PF02B03,541671.1815,4569871.972,2013,0,0,0,0,0,0,0,0,PF02B03,178,0.1,0.032,533,660,0.042,0.403,451,88,500,,,,,,,
PF2B4,PF02B04,541700.9775,4569831.399,2013,1,0,0,0,0,0,0,0,PF02B04,185,0.109,0.027,576,709,0.043,0.395,390,89,500,,,,,,,
PF2B5,PF02B05,541727.3446,4569790.029,2013,3,0,0,0,0,0,0,0,PF02B05,188,0.109,0.023,621,757,0.043,0.387,360,87,500,,,,,,,
PF2B6,PF02B06,541748.3713,4569745.298,2013,1,0,0,0,0,0,0,0,PF02B06,195,0.109,0.017,668,806,0.044,0.375,330,89,500,,,,,,,
PF3A1,PF03A01,541834.8281,4569468.402,2013,0,0,0,0,0,0,0,0,PF03A01,235,0.07,0,723,1031,0.05,0.319,85,86,500,,,,,,,
PF3A2,PF03A02,541869.5268,4569506.448,2013,0,0,0,0,0,0,0,0,PF03A02,234,0.08,0.001,774,985,0.05,0.322,150,88,500,,,,,,,
PF3A3,PF03A03,541900.8852,4569549.256,2013,0,1,0,0,0,0,0,0,PF03A03,226,0.09,0.004,826,941,0.05,0.331,192,85,500,,,,,,,
PF3A4,PF03A04,541932.7946,4569589.984,2013,2,0,0,0,0,0,0,0,PF03A04,222,0.09,0.006,804,897,0.05,0.335,234,87,500,,,,,,,
PF3A5,PF03A05,541973.8596,4569624.447,2013,3,0,0,0,0,0,0,0,PF03A05,224,0.09,0.007,751,848,0.051,0.337,285,86,500,,,,,,,
PF3A6,PF03A06,542011.1046,4569657.846,2013,2,0,0,0,0,0,0,0,PF03A06,221,0.1,0.009,702,803,0.051,0.341,351,88,500,,,,,,,
PF3B1,PF03B01,541874.6979,4569450.839,2013,1,0,0,0,0,0,0,0,PF03B01,243,0.08,0.001,741,1001,0.052,0.308,108,89,500,,,,,,,
PF3B2,PF03B02,541911.4811,4569484.226,2013,0,0,0,0,0,0,0,0,PF03B02,241,0.09,0.003,778,954,0.052,0.311,153,88,500,,,,,,,
PF3B3,PF03B03,541950.3669,4569520.388,2013,2,0,0,0,0,0,0,0,PF03B03,235,0.08,0.006,797,904,0.051,0.321,190,88,500,,,,,,,
PF3B4,PF03B04,541987.4158,4569555.079,2013,3,0,2,0,0,0,0,0,PF03B04,231,0.08,0.007,776,857,0.051,0.325,228,89,500,,,,,,,
PF3B5,PF03B05,542032.9403,4569578.27,2013,13,0,1,0,0,0,0,0,PF03B05,214,0.09,0.009,725,807,0.052,0.329,283,89,500,,,,,,,
PF3B6,PF03B06,542072.5752,4569604.908,2013,5,0,0,0,0,0,0,0,PF03B06,208,0.09,0.011,678,760,0.052,0.334,325,89,500,,,,,,,
PF4A1,PF04A01,541257.8888,4569230.134,2013,0,0,0,0,0,0,0,0,PF04A01,264,0.06,0.01,258,891,0.039,0.288,342,89,500,,,,,,,
PF4A2,PF04A02,541275.5332,4569179.007,2013,0,0,1,0,0,0,0,0,PF04A02,272,0.06,0.006,205,894,0.04,0.277,350,87,500,,,,,,,
PF4A3,PF04A03,541303.2227,4569142.947,2013,3,0,0,0,0,0,0,0,PF04A03,273,0.07,0.004,167,884,0.041,0.272,295,86,500,,,,,,,
PF4A4,PF04A04,541339.65,4569106.164,2013,1,0,0,0,0,0,0,0,PF04A04,276,0.09,0.002,134,882,0.043,0.268,228,83,500,,,,,,,
PF4A5,PF04A05,541372.2884,4569069.082,2013,1,0,0,0,0,0,0,0,PF04A05,271,0.09,0.002,114,879,0.046,0.263,190,82,500,,,,,,,
PF4A6,PF04A06,541411.7458,4569034.243,2013,0,0,0,0,0,0,0,0,PF04A06,261,0.1,0.002,121,884,0.048,0.255,150,86,500,,,,,,,
PF4B1,PF04B01,541180.043,4569183.742,2013,1,0,0,0,0,0,0,0,PF04B01,262,0.08,0.013,243,842,0.038,0.279,426,87,500,,,,,,,
PF4B2,PF04B02,541211.66,4569142.102,2013,1,0,1,0,0,0,0,0,PF04B02,265,0.06,0.01,191,826,0.039,0.273,366,89,500,,,,,,,
PF4B3,PF04B03,541246.1203,4569103.075,2013,0,0,0,0,0,0,0,0,PF04B03,272,0.06,0.005,140,816,0.041,0.267,325,85,500,,,,,,,
PF4B4,PF04B04,541281.1827,4569066.806,2013,0,0,0,0,0,0,0,0,PF04B04,274,0.08,0.003,94,813,0.042,0.262,258,84,500,,,,,,,
PF4B5,PF04B05,541314.6601,4569034.044,2013,2,0,0,0,0,0,0,0,PF04B05,274,0.09,0.003,59,813,0.044,0.253,216,87,500,,,,,,,
PF4B6,PF04B06,541339.9839,4568990.648,2013,0,0,0,0,0,0,0,0,PF04B06,270,0.1,0.003,37,801,0.046,0.25,162,88,500,,,,,,,
SR1A1,SR01A01,583763.984,4632230.377,2013,1,0,0,0,1,0,0,0,SR01A01,240,0.07,0.022,155,106,0.062,0.094,108,87,100,,,,,,,
SR1A2,SR01A02,583797.7881,4632269.111,2013,1,0,0,0,1,0,0,0,SR01A02,247,0.07,0.022,162,157,0.063,0.098,170,86,100,,,,,,,
SR1A3,SR01A03,583822.0831,4632316.177,2013,0,0,0,0,0,0,0,0,SR01A03,246,0.075,0.021,124,210,0.064,0.102,212,88,100,,,,,,,
SR1A4,SR01A04,583825.15,4632369.703,2013,0,0,0,0,0,0,0,0,SR01A04,242,0.075,0.021,82,249,0.063,0.105,255,89,100,,,,,,,
SR1A5,SR01A05,583834.9315,4632416.859,2013,0,0,0,0,0,0,0,0,SR01A05,244,0.085,0.021,68,286,0.063,0.106,212,89,100,,,,,,,
SR1A6,SR01A06,583844.7714,4632470.269,2013,1,0,0,0,1,0,0,0,SR01A06,256,0.09,0.022,88,316,0.064,0.112,192,89,100,,,,,,,
SR1B1,SR01B01,583696.7058,4632258.757,2013,0,0,1,0,0,0,0,0,SR01B01,242,0.07,0.022,184,83,0.06,0.09,67,86,100,,,,,,,
SR1B2,SR01B02,583714.2951,4632313.822,2013,0,2,0,0,1,0,0,0,SR01B02,244,0.07,0.022,126,127,0.06,0.092,127,81,100,,,,,,,
SR1B3,SR01B03,583724.9048,4632359.888,2013,1,0,0,0,0,0,0,0,SR01B03,244,0.075,0.022,81,168,0.061,0.096,175,88,100,,,,,,,
SR1B4,SR01B04,583739.4531,4632404.242,2013,1,0,0,0,0,0,0,0,SR01B04,242,0.075,0.022,37,211,0.06,0.098,210,85,100,,,,,,,
SR1B5,SR01B05,583751.2913,4632454.707,2013,1,0,0,0,2,0,0,0,SR01B05,245,0.08,0.022,31,223,0.061,0.098,210,85,100,,,,,,,
SR1B6,SR01B06,583776.0862,4632499.478,2013,0,0,2,0,5,0,0,0,SR01B06,257,0.085,0.022,72,249,0.061,0.103,228,88,100,,,,,,,
SR2A1,SR02A01,582954.1126,4632827.051,2013,5,1,4,0,2,0,0,0,SR02A01,201,0.065,0.041,357,433,0.037,0.056,430,88,100,,,,,,,
SR2A2,SR02A02,583003.5628,4632836.506,2013,3,0,3,0,0,0,0,0,SR02A02,200,0.065,0.041,311,392,0.037,0.058,417,88,100,,,,,,,
SR2A3,SR02A03,583051.362,4632853.882,2013,0,0,2,0,0,0,0,0,SR02A03,197,0.075,0.042,269,361,0.037,0.063,362,90,100,,,,,,,
SR2A4,SR02A04,583100.5113,4632870.035,2013,4,0,0,0,0,0,0,0,SR02A04,196,0.07,0.04,231,332,0.039,0.066,325,90,100,,,,,,,
SR2A5,SR02A05,583142.7844,4632879.64,2013,2,12,2,0,1,0,0,0,SR02A05,191,0.065,0.041,199,309,0.039,0.069,300,88,100,,,,,,,
SR2A6,SR02A06,583188.6363,4632910.005,2013,1,0,0,0,0,0,0,0,SR02A06,182,0.07,0.04,186,299,0.042,0.073,277,89,100,,,,,,,
SR2B1,SR02B01,582968.5503,4632765.129,2013,1,0,0,0,0,0,0,0,SR02B01,204,0.07,0.036,337,397,0.037,0.056,408,88,100,,,,,,,
SR2B2,SR02B02,583013.0167,4632782.465,2013,1,0,2,0,0,0,0,0,SR02B02,205,0.065,0.035,293,361,0.038,0.059,362,88,100,,,,,,,
SR2B3,SR02B03,583055.1409,4632801.915,2013,0,0,0,0,1,0,0,0,SR02B03,204,0.07,0.037,253,331,0.038,0.061,335,88,100,,,,,,,
SR2B4,SR02B04,583101.9841,4632827.88,2013,1,0,1,0,0,0,0,0,SR02B04,201,0.07,0.038,213,304,0.039,0.066,295,89,100,,,,,,,
SR2B5,SR02B05,583152.3326,4632823.021,2013,0,0,3,0,1,0,0,0,SR02B05,200,0.075,0.036,164,262,0.039,0.068,268,90,100,,,,,,,
SR2B6,SR02B06,583208.7079,4632830.669,2013,3,1,2,0,1,0,0,0,SR02B06,199,0.08,0.034,117,227,0.042,0.071,216,88,100,,,,,,,
SR3A1,SR03A01,582569.1416,4632602.647,2013,0,0,1,0,0,0,0,0,SR03A01,216,0.075,0.036,343,414,0.033,0.027,408,84,100,,,,,,,
SR3A2,SR03A02,582601.9424,4632566.104,2013,0,0,0,0,0,0,0,0,SR03A02,216,0.08,0.037,390,457,0.033,0.029,446,86,100,,,,,,,
SR3A3,SR03A03,582624.8071,4632522.195,2013,0,0,0,0,0,0,0,0,SR03A03,220,0.075,0.037,439,496,0.033,0.03,497,78,100,,,,,,,
SR3A4,SR03A04,582656.7005,4632479.378,2013,5,0,0,0,1,0,0,0,SR03A04,225,0.075,0.037,492,544,0.033,0.03,524,86,100,,,,,,,
SR3A5,SR03A05,582695.6049,4632444.75,2013,2,0,0,0,0,0,0,0,SR03A05,231,0.075,0.035,541,595,0.033,0.03,484,85,100,,,,,,,
SR3A6,SR03A06,582720.8047,4632412.661,2013,1,0,0,0,1,0,0,0,SR03A06,240,0.075,0.034,559,628,0.033,0.03,451,87,100,,,,,,,
SR3B1,SR03B01,582674.5958,4632641.387,2013,1,0,1,0,0,0,0,0,SR03B01,214,0.075,0.04,368,502,0.034,0.034,484,87,100,,,,,,,
SR3B2,SR03B02,582694.3464,4632600.096,2013,1,0,1,0,4,0,0,0,SR03B02,220,0.075,0.039,412,534,0.034,0.033,524,87,100,,,,,,,
SR3B3,SR03B03,582725.2664,4632569.19,2013,0,1,0,0,0,0,0,0,SR03B03,220,0.075,0.038,456,573,0.034,0.034,497,89,100,,,,,,,
SR3B4,SR03B04,582744.7137,4632521.733,2013,0,0,0,0,0,0,0,0,SR03B04,232,0.075,0.037,505,607,0.034,0.034,446,89,100,,,,,,,
SR3B5,SR03B05,582768.4767,4632484.436,2013,2,0,0,0,5,0,0,0,SR03B05,248,0.075,0.035,526,596,0.034,0.034,408,81,100,,,,,,,
SR3B6,SR03B06,582790.8318,4632441.974,2013,0,0,0,0,1,0,0,0,SR03B06,248,0.08,0.033,494,586,0.033,0.033,395,82,100,,,,,,,
SR4A1,SR04A01,582818.6555,4632107.766,2013,0,0,0,0,4,0,0,0,SR04A01,270,0.065,0.028,493,715,0.03,0.031,360,88,100,,,,,,,
SR4A2,SR04A02,582865.9226,4632116.944,2013,0,1,0,0,0,0,0,0,SR04A02,266,0.065,0.025,467,672,0.031,0.033,301,87,100,,,,,,,
SR4A3,SR04A03,582907.5654,4632134.46,2013,0,0,0,0,1,0,0,0,SR04A03,264,0.06,0.024,422,628,0.031,0.034,272,88,100,,,,,,,
SR4A4,SR04A04,582955.9638,4632142.591,2013,1,0,1,0,0,0,0,0,SR04A04,258,0.065,0.021,377,579,0.031,0.036,212,86,100,,,,,,,
SR4A5,SR04A05,583002.7494,4632155.998,2013,0,0,1,0,0,0,0,0,SR04A05,257,0.06,0.018,330,531,0.031,0.04,190,85,100,,,,,,,
SR4A6,SR04A06,583048.3531,4632160.866,2013,0,0,0,0,0,0,0,0,SR04A06,248,0.065,0.017,291,485,0.032,0.042,134,84,100,,,,,,,
SR4B1,SR04B01,582823.9709,4632025.261,2013,0,0,0,0,2,0,0,0,SR04B01,259,0.06,0.029,410,675,0.031,0.03,361,89,100,,,,,,,
SR4B2,SR04B02,582866.9461,4632045.009,2013,0,0,0,0,0,0,0,0,SR04B02,264,0.06,0.026,430,687,0.031,0.032,301,87,100,,,,,,,
SR4B3,SR04B03,582912.1334,4632039.038,2013,1,0,2,0,1,0,0,0,SR04B03,261,0.05,0.023,429,645,0.032,0.032,272,87,100,,,,,,,
SR4B4,SR04B04,582957.5002,4632043.419,2013,0,0,1,0,0,0,0,0,SR04B04,256,0.05,0.017,436,601,0.032,0.034,212,89,100,,,,,,,
SR4B5,SR04B05,583003.0799,4632054.615,2013,1,0,0,0,0,0,0,0,SR04B05,251,0.05,0.017,396,554,0.032,0.035,182,89,100,,,,,,,
SR4B6,SR04B06,583050.2481,4632069.879,2013,0,0,0,0,0,0,0,0,SR04B06,246,0.055,0.018,354,505,0.032,0.039,120,85,100,,,,,,,
SS1A1,SS01A01,606867.8127,4642460.794,2013,0,0,0,0,0,0,0,0,SS01A02,161,0.169,0.019,351,634,0.022,0.09,256,91,100,,,,,,,
SS1A2,SS01A02,606845.4136,4642505.791,2013,0,0,0,0,1,0,0,0,SS01A01,160,0.174,0.021,356,600,0.022,0.088,212,90,100,,,,,,,
SS1A3,SS01A03,606823.5921,4642551.662,2013,4,0,0,0,2,0,0,0,SS01A03,164,0.179,0.022,333,567,0.022,0.087,180,90,100,,,,,,,
SS1A4,SS01A04,606806.3157,4642598.959,2013,2,0,0,0,3,0,0,0,SS01A04,167,0.189,0.022,320,542,0.022,0.084,180,92,100,,,,,,,
SS1A5,SS01A05,606785.7101,4642644.913,2013,4,0,0,0,1,0,0,0,SS01A05,164,0.209,0.023,311,518,0.022,0.082,150,91,100,,,,,,,
SS1A6,SS01A06,606767.2715,4642690.108,2013,3,0,0,0,0,0,0,0,SS01A06,164,0.229,0.023,312,499,0.021,0.079,162,91,100,,,,,,,
SS1B1,SS01B01,606793.3207,4642422.898,2013,2,0,0,0,1,0,0,0,SS01B01,155,0.169,0.023,268,580,0.022,0.088,192,87,100,,,,,,,
SS1B2,SS01B02,606768.3172,4642464.512,2013,3,0,0,0,1,0,0,0,SS01B02,157,0.179,0.023,270,540,0.022,0.088,175,89,100,,,,,,,
SS1B3,SS01B03,606736.67,4642514.816,2013,8,0,0,0,0,0,0,0,SS01B03,161,0.189,0.023,248,493,0.022,0.087,95,90,100,,,,,,,
SS1B4,SS01B04,606708.562,4642563.19,2013,2,0,0,0,1,0,0,0,SS01B04,160,0.204,0.024,218,453,0.022,0.085,90,91,100,,,,,,,
SS1B5,SS01B05,606665.8853,4642593.518,2013,4,0,0,0,0,0,0,0,SS01B05,158,0.224,0.026,182,404,0.023,0.083,30,78,100,,,,,,,
SS1B6,SS01B06,606643.7583,4642642.215,2013,1,0,0,0,0,0,0,0,SS01B06,162,0.244,0.026,181,376,0.022,0.081,0,79,100,,,,,,,
SS1E1,SS01E01,606824.1999,4643286.332,2013,0,0,0,0,0,0,0,0,SS01E1,198,0.244,0.023,14,433,0.021,0.079,376,90,100,,,,,,,
SS1E2,SS01E02,606892.9331,4643303.469,2013,0,0,0,0,0,0,0,0,SS01E2,198,0.244,0.022,39,416,0.02,0.077,371,89,100,,,,,,,
SS1N1,SS01N01,606822.1249,4643302.73,2013,0,0,0,0,0,0,0,0,SS01N1,201,0.244,0.023,29,417,0.021,0.08,376,91,100,,,,,,,
SS1N2,SS01N02,606786.4244,4643355.615,2013,2,0,0,0,0,0,0,0,SS01N2,207,0.244,0.025,76,365,0.021,0.082,309,91,100,,,,,,,
SS1S1,SS01S01,606809.9555,4643274.007,2013,0,0,0,0,0,0,0,0,SS01S1,198,0.244,0.023,8,446,0.021,0.079,402,89,100,,,,,,,
SS1S2,SS01S02,606824.3177,4643201.262,2013,2,0,0,0,0,0,0,0,SS01S2,195,0.254,0.023,73,519,0.021,0.077,424,89,100,,,,,,,
SS1W1,SS01W01,606779.6875,4643284.992,2013,0,0,0,0,0,0,0,0,SS01W1,205,0.244,0.023,40,436,0.021,0.081,362,89,100,,,,,,,
SS1W2,SS01W02,606740.0587,4643256.965,2013,0,0,0,0,0,0,0,0,SS01W2,197,0.249,0.024,61,424,0.021,0.081,379,89,100,,,,,,,
SS2A1,SS02A01,607060.6541,4643723.986,2013,0,0,0,0,0,0,0,0,SS02A01,167,0.194,0.029,88,36,0.019,0.076,30,69,100,,,,,,,
SS2A2,SS02A02,607047.4662,4643674.701,2013,4,1,0,0,0,0,0,0,SS02A02,168,0.199,0.028,139,53,0.019,0.076,42,87,100,,,,,,,
SS2A3,SS02A03,607031.2001,4643631.588,2013,1,2,0,0,1,0,0,0,SS02A03,170,0.204,0.028,184,89,0.019,0.077,90,81,100,,,,,,,
SS2A4,SS02A04,607019.494,4643582.992,2013,4,1,0,0,1,0,0,0,SS02A04,177,0.204,0.028,234,137,0.02,0.077,120,80,100,,,,,,,
SS2A5,SS02A05,607009.8436,4643535.537,2013,3,0,0,0,0,0,0,0,SS02A05,174,0.219,0.027,263,184,0.02,0.077,180,85,100,,,,,,,
SS2A6,SS02A06,606990.367,4643490.821,2013,2,0,0,0,1,0,0,0,SS02A06,177,0.224,0.027,215,229,0.02,0.076,210,89,100,,,,,,,
SS2B1,SS02B01,606970.7994,4643706.622,2013,1,0,0,0,0,0,0,0,SS02B01,170,0.209,0.03,141,13,0.019,0.079,0,83,100,,,,,,,
SS2B2,SS02B02,606963.7974,4643655.581,2013,0,0,0,0,0,0,0,0,SS02B02,173,0.214,0.029,186,64,0.019,0.079,60,54,100,,,,,,,
SS2B3,SS02B03,606965.9092,4643605.356,2013,0,0,0,0,0,0,0,0,SS02B03,177,0.219,0.029,208,114,0.02,0.079,90,61,100,,,,,,,
SS2B4,SS02B04,606960.6272,4643551.752,2013,1,0,0,0,0,0,0,0,SS02B04,183,0.229,0.028,220,168,0.02,0.078,150,87,100,,,,,,,
SS2B5,SS02B05,606953.8121,4643504.91,2013,0,0,0,0,0,0,0,0,SS02B05,182,0.234,0.027,207,215,0.02,0.078,210,90,100,,,,,,,
SS2B6,SS02B06,606945.3634,4643452.059,2013,5,0,0,0,0,0,0,0,SS02B06,184,0.229,0.027,157,268,0.02,0.077,270,90,100,,,,,,,
SS2E1,SS02E01,606885.7311,4643280.481,2013,0,0,0,1,0,0,0,0,SS02E01,196,0.254,0.022,26,439,0.02,0.077,400,89,100,,,,,,,
SS2E2,SS02E02,606937.4459,4643293.695,2013,0,0,0,0,0,0,0,0,SS02E02,192,0.244,0.022,78,426,0.02,0.076,342,87,100,,,,,,,
