"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","BOTTEMP","Pos","BIOMASS","PA","X","Y"
"883","menhaden",147,3260,1992,"FALL",38.716667,-74.816667,1992-09-29,14,19.14,19.13,1,0.2,1,-74.816667,38.716667
"884","menhaden",349,1260,1992,"FALL",42.733333,-70.516667,1992-10-27,88,10.32,4.93,2,0.2,1,-70.516667,42.733333
"885","menhaden",349,1260,1992,"FALL",42.733333,-70.516667,1992-10-27,88,10.32,4.93,2,0.2,1,-70.516667,42.733333
"886","menhaden",350,3650,1992,"FALL",42.583333,-70.583333,1992-10-27,47,10.79,8.95,2,0.8,1,-70.583333,42.583333
"887","menhaden",35,3430,1993,"SPRING",35.383333,-75.433333,1993-03-15,13,11.3,11.31,2,0.3,1,-75.433333,35.383333
"888","menhaden",35,3430,1993,"SPRING",35.383333,-75.433333,1993-03-15,13,11.3,11.31,2,0.3,1,-75.433333,35.383333
"889","menhaden",36,3430,1993,"SPRING",35.483333,-75.433333,1993-03-15,14,8.93,9.64,2,0.3,1,-75.433333,35.483333
"890","menhaden",36,3430,1993,"SPRING",35.483333,-75.433333,1993-03-15,14,8.93,9.64,2,0.3,1,-75.433333,35.483333
"891","menhaden",40,3420,1993,"SPRING",35.716667,-75.466667,1993-03-16,18,7.54,13.78,1,0.2,1,-75.466667,35.716667
"892","menhaden",41,3400,1993,"SPRING",35.866667,-75.533333,1993-03-16,12,7.38,14.69,2,0.4,1,-75.533333,35.866667
"893","menhaden",41,3400,1993,"SPRING",35.866667,-75.533333,1993-03-16,12,7.38,14.69,2,0.4,1,-75.533333,35.866667
"894","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"895","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"896","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"897","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"898","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"899","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.81,6.32,21,0.5,1,-75.683333,36.133333
"900","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"901","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"902","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"903","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"904","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"905","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"906","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"907","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.67,6.03,10,0.6,1,-75.75,36.25
"908","menhaden",46,3370,1993,"SPRING",36.55,-75.783333,1993-03-16,15,5.92,5.76,2,0.2,1,-75.783333,36.55
"909","menhaden",46,3370,1993,"SPRING",36.55,-75.783333,1993-03-16,15,5.92,5.76,2,0.2,1,-75.783333,36.55
"910","menhaden",48,1650,1993,"SPRING",36.716667,-75.616667,1993-03-16,18,6.03,5.91,1,0.3,1,-75.616667,36.716667
"911","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"912","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"913","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"914","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"915","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"916","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"917","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.26,5.57,13,2.5,1,-75.65,36.883333
"918","menhaden",52,3360,1993,"SPRING",37.1,-75.816667,1993-03-17,5,5.55,5.37,3,0,1,-75.816667,37.1
"919","menhaden",52,3360,1993,"SPRING",37.1,-75.816667,1993-03-17,5,5.55,5.37,3,0,1,-75.816667,37.1
"920","menhaden",54,3350,1993,"SPRING",37.433333,-75.483333,1993-03-17,20,5.67,4.84,2,0.3,1,-75.483333,37.433333
"921","menhaden",54,3350,1993,"SPRING",37.433333,-75.483333,1993-03-17,20,5.67,4.84,2,0.3,1,-75.483333,37.433333
"922","menhaden",55,3340,1993,"SPRING",37.416667,-75.566667,1993-03-17,12,4.92,4.81,2,0.5,1,-75.566667,37.416667
"923","menhaden",55,3340,1993,"SPRING",37.416667,-75.566667,1993-03-17,12,4.92,4.81,2,0.5,1,-75.566667,37.416667
"924","menhaden",56,3330,1993,"SPRING",37.483333,-75.6,1993-03-17,7,5.72,5.49,2,0.4,1,-75.6,37.483333
"925","menhaden",56,3330,1993,"SPRING",37.483333,-75.6,1993-03-17,7,5.72,5.49,2,0.4,1,-75.6,37.483333
"926","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.58,3.53,6,0.2,1,-75.083333,38.283333
"927","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.58,3.53,6,0.2,1,-75.083333,38.283333
"928","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.58,3.53,6,0.2,1,-75.083333,38.283333
"929","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.58,3.53,6,0.2,1,-75.083333,38.283333
"930","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.58,3.53,6,0.2,1,-75.083333,38.283333
"931","menhaden",50,3420,1993,"FALL",35.483333,-75.45,1993-09-12,15,24.2,23.97,1,0.2,1,-75.45,35.483333
"932","menhaden",101,3180,1993,"FALL",39.483333,-74.25,1993-09-16,14,16.83,14.1,1,0.4,1,-74.25,39.483333
"933","menhaden",15,3360,1994,"SPRING",36.583333,-75.85,1994-03-04,11,4.85,4.47,1,0,1,-75.85,36.583333
"934","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.12,5.17,12,3.8,1,-75.416667,35.966667
"935","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.12,5.17,12,3.8,1,-75.416667,35.966667
"936","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.12,5.17,12,3.8,1,-75.416667,35.966667
"937","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.12,5.17,12,3.8,1,-75.416667,35.966667
"938","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"939","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"940","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"941","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"942","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"943","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"944","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"945","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"946","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"947","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"948","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,5.68,88,1.5,1,-75.4,35.533333
"949","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,6.45,3,0,1,-75.283333,35.433333
"950","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,6.45,3,0,1,-75.283333,35.433333
"951","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,6.45,3,0,1,-75.283333,35.433333
"952","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,13.06,14,0.9,1,-75.416667,35.3
"953","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,13.06,14,0.9,1,-75.416667,35.3
"954","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,13.06,14,0.9,1,-75.416667,35.3
"955","menhaden",29,7510,1994,"SPRING",35.116667,-75.433333,1994-03-05,17,7.55,13.62,2,0.1,1,-75.433333,35.116667
"956","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"957","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"958","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"959","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"960","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"961","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,14.35,29,2.5,1,-75.583333,35.216667
"962","menhaden",31,7520,1994,"SPRING",35.05,-75.75,1994-03-06,24,9.36,15,2,0.3,1,-75.75,35.05
"963","menhaden",31,7520,1994,"SPRING",35.05,-75.75,1994-03-06,24,9.36,15,2,0.3,1,-75.75,35.05
"964","menhaden",64,3390,1994,"FALL",36.266667,-75.783333,1994-09-14,9,22.07,20.66,1,0.2,1,-75.783333,36.266667
"965","menhaden",98,3250,1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.53,19.26,2,0.7,1,-74.966667,38.666667
"966","menhaden",98,3250,1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.53,19.26,2,0.7,1,-74.966667,38.666667
"967","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,20.07,7,2.7,1,-75.033333,38.95
"968","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,20.07,7,2.7,1,-75.033333,38.95
"969","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,20.07,7,2.7,1,-75.033333,38.95
"970","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,20.07,7,2.7,1,-75.033333,38.95
"971","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,19.54,3,2.1,1,-75.066667,38.883333
"972","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,19.54,3,2.1,1,-75.066667,38.883333
"973","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,19.54,3,2.1,1,-75.066667,38.883333
"974","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,20.82,3,0.4,1,-75.616667,37.316667
"975","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,20.82,3,0.4,1,-75.616667,37.316667
"976","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,20.82,3,0.4,1,-75.616667,37.316667
"977","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,21.1,8,0.3,1,-75.5,37.783333
"978","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,21.1,8,0.3,1,-75.5,37.783333
"979","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,21.1,8,0.3,1,-75.5,37.783333
"980","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,21.1,8,0.3,1,-75.5,37.783333
"981","menhaden",109,3310,1994,"FALL",37.95,-75.2,1994-09-24,15,19.68,19.66,2,0.4,1,-75.2,37.95
"982","menhaden",109,3310,1994,"FALL",37.95,-75.2,1994-09-24,15,19.68,19.66,2,0.4,1,-75.2,37.95
"983","menhaden",114,3290,1994,"FALL",38.483333,-74.85,1994-09-24,24,20.01,18.63,2,0.5,1,-74.85,38.483333
"984","menhaden",114,3290,1994,"FALL",38.483333,-74.85,1994-09-24,24,20.01,18.63,2,0.5,1,-74.85,38.483333
"985","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,19.35,4,0.5,1,-74.083333,39.8
"986","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,19.35,4,0.5,1,-74.083333,39.8
"987","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,19.35,4,0.5,1,-74.083333,39.8
"988","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,19.35,4,0.5,1,-74.083333,39.8
"989","menhaden",118,3160,1994,"FALL",39.883333,-74.066667,1994-09-25,18,19.34,19.13,1,0,1,-74.066667,39.883333
"990","menhaden",124,3120,1994,"FALL",40.55,-73.866667,1994-09-25,10,18.8,18.34,1,0,1,-73.866667,40.55
"991","menhaden",333,3660,1994,"FALL",42.516667,-70.683333,1994-10-26,63,13.04,NA,1,0.4,1,-70.683333,42.516667
"992","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"993","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"994","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"995","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"996","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"997","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,6.5,16,0.7,1,-75.933333,36.833333
"998","menhaden",30,3400,1995,"SPRING",35.95,-75.55,1995-03-10,19,6.11,6.1,2,0.7,1,-75.55,35.95
"999","menhaden",30,3400,1995,"SPRING",35.95,-75.55,1995-03-10,19,6.11,6.1,2,0.7,1,-75.55,35.95
"1000","menhaden",31,3390,1995,"SPRING",35.95,-75.6,1995-03-10,16,6.4,6,2,0.4,1,-75.6,35.95
"1001","menhaden",31,3390,1995,"SPRING",35.95,-75.6,1995-03-10,16,6.4,6,2,0.4,1,-75.6,35.95
"1002","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1003","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1004","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1005","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1006","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1007","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1008","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,6.4,8,0.9,1,-75.416667,35.65
"1009","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,7.2,3,0.7,1,-75.266667,35.633333
"1010","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,7.2,3,0.7,1,-75.266667,35.633333
"1011","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,7.2,3,0.7,1,-75.266667,35.633333
"1012","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,6.5,5,0.2,1,-75.466667,35.466667
"1013","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,6.5,5,0.2,1,-75.466667,35.466667
"1014","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,6.5,5,0.2,1,-75.466667,35.466667
"1015","menhaden",36,3430,1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.8,6.7,2,0.1,1,-75.45,35.333333
"1016","menhaden",36,3430,1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.8,6.7,2,0.1,1,-75.45,35.333333
"1017","menhaden",39,7520,1995,"SPRING",35.083333,-75.566667,1995-03-10,26,8.4,12.8,2,0.5,1,-75.566667,35.083333
"1018","menhaden",39,7520,1995,"SPRING",35.083333,-75.566667,1995-03-10,26,8.4,12.8,2,0.5,1,-75.566667,35.083333
"1019","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,5.5,4,0.2,1,-75.866667,37.016667
"1020","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,5.5,4,0.2,1,-75.866667,37.016667
"1021","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,5.5,4,0.2,1,-75.866667,37.016667
"1022","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,9,3,0.9,1,-75.433333,37.833333
"1023","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,9,3,0.9,1,-75.433333,37.833333
"1024","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,9,3,0.9,1,-75.433333,37.833333
"1025","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,7,17,10.4,1,-75.116667,38.266667
"1026","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,7,17,10.4,1,-75.116667,38.266667
"1027","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,7,17,10.4,1,-75.116667,38.266667
"1028","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,7,17,10.4,1,-75.116667,38.266667
"1029","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,7,17,10.4,1,-75.116667,38.266667
"1030","menhaden",107,1690,1995,"SPRING",38.416667,-74.75,1995-03-27,30,6.5,6,1,0.4,1,-74.75,38.416667
"1031","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,8,0.8,1,-75.466667,35.466667
"1032","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,8,0.8,1,-75.466667,35.466667
"1033","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,8,0.8,1,-75.466667,35.466667
"1034","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,8,0.8,1,-75.466667,35.466667
"1035","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,8,0.8,1,-75.466667,35.466667
"1036","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1037","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1038","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1039","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1040","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1041","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1042","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1043","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,24.94,62,2.2,1,-75.95,36.866667
"1044","menhaden",54,3360,1995,"FALL",37.033333,-75.883333,1995-09-10,10,24.9,24.88,1,0,1,-75.883333,37.033333
"1045","menhaden",60,3330,1995,"FALL",37.316667,-75.666667,1995-09-11,11,24.36,24.31,1,0,1,-75.666667,37.316667
"1046","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1047","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1048","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1049","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1050","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1051","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,24.16,10,3.4,1,-75.266667,37.8
"1052","menhaden",67,1650,1995,"FALL",37.566667,-75.15,1995-09-11,33,23.48,23.53,3,1.2,1,-75.15,37.566667
"1053","menhaden",67,1650,1995,"FALL",37.566667,-75.15,1995-09-11,33,23.48,23.53,3,1.2,1,-75.15,37.566667
"1054","menhaden",71,3290,1995,"FALL",38.2,-74.95,1995-09-12,20,23.62,23.63,1,0.4,1,-74.95,38.2
"1055","menhaden",73,3280,1995,"FALL",38.466667,-75.016667,1995-09-12,14,23.55,23.52,1,0.4,1,-75.016667,38.466667
"1056","menhaden",74,3250,1995,"FALL",38.55,-74.983333,1995-09-12,16,23.66,23.64,1,0.5,1,-74.983333,38.55
"1057","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1058","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1059","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1060","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1061","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1062","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1063","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,23.45,14,5.4,1,-75.066667,38.916667
"1064","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1065","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1066","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1067","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1068","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1069","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1070","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,23.69,16,1.1,1,-74.733333,39.05
"1071","menhaden",139,3070,1995,"FALL",40.65,-73,1995-09-22,18,20.82,20.84,1,0.5,1,-73,40.65
"1072","menhaden",143,3060,1995,"FALL",40.716667,-72.833333,1995-09-22,14,20.72,20.59,1,0.5,1,-72.833333,40.716667
"1073","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,5.68,6,2.3,1,-75.4,35.533333
"1074","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,5.68,6,2.3,1,-75.4,35.533333
"1075","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,5.68,6,2.3,1,-75.4,35.533333
"1076","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,5.68,6,2.3,1,-75.4,35.533333
"1077","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,3.84,3,0.9,1,-75.95,36.883333
"1078","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,3.84,3,0.9,1,-75.95,36.883333
"1079","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,3.84,3,0.9,1,-75.95,36.883333
"1080","menhaden",66,1690,1996,"SPRING",38.716667,-74.15,1996-03-19,45,5.52,4.82,1,0.1,1,-74.15,38.716667
"1081","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,23.66,9,0.3,1,-75.433333,37.816667
"1082","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,23.66,9,0.3,1,-75.433333,37.816667
"1083","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,23.66,9,0.3,1,-75.433333,37.816667
"1084","menhaden",66,3280,1996,"FALL",38.15,-75.133333,1996-09-15,16,23.59,23.42,1,0.3,1,-75.133333,38.15
"1085","menhaden",77,3250,1996,"FALL",38.716667,-75,1996-09-16,19,22.72,22.7,2,0.8,1,-75,38.716667
"1086","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,23.15,3,1.2,1,-75.05,38.916667
"1087","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,23.15,3,1.2,1,-75.05,38.916667
"1088","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,23.15,3,1.2,1,-75.05,38.916667
