"","CRUISE6","STATION","STRATUM","TOW","SVSPP","CATCHSEX","SVVESSEL","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","SURFSALIN","BOTTEMP","BOTSALIN","ABUNDANCE","BIOMASS","LENGTH","NUMLEN","species"
"15343",198801,276,1390,5,0,0,"AL",1988,"SPRING",44.05,-67.933333,1988-04-10,104,4.3,NA,4.4,NA,0,0,0,0,"sample"
"15344",198801,277,1380,2,0,0,"AL",1988,"SPRING",43.766667,-68.633333,1988-04-11,128,NA,NA,NA,NA,0,0,0,0,"sample"
"15345",198801,278,1390,1,0,0,"AL",1988,"SPRING",43.9,-68.633333,1988-04-11,98,4.1,NA,4.1,NA,0,0,0,0,"sample"
"15346",198801,281,1351,2,0,0,"AL",1988,"SPRING",44.316667,-67.166667,1988-04-12,175,4.5,NA,6.3,NA,0,0,0,0,"sample"
"15347",198801,282,1351,1,0,0,"AL",1988,"SPRING",44.216667,-66.866667,1988-04-13,186,NA,NA,NA,NA,0,0,0,0,"sample"
"15348",198801,283,1330,4,0,0,"AL",1988,"SPRING",44.116667,-66.583333,1988-04-13,98,3.5,NA,3.9,NA,0,0,0,0,"sample"
"15349",198801,284,1340,4,0,2,"AL",1988,"SPRING",43.85,-66.983333,1988-04-13,186,3.3,NA,5.9,NA,0,0,0,0,"sample"
"15350",198801,285,1340,2,0,2,"AL",1988,"SPRING",43.5,-66.85,1988-04-13,178,NA,NA,NA,NA,0,0,0,0,"sample"
"15351",198801,286,1360,3,0,1,"AL",1988,"SPRING",43.533333,-67.133333,1988-04-13,222,3.4,NA,7.5,NA,0,0,0,0,"sample"
"15352",198801,287,1360,2,0,1,"AL",1988,"SPRING",43.633333,-67.383333,1988-04-13,220,NA,NA,NA,NA,0,0,0,0,"sample"
"15353",198801,288,1360,4,0,2,"AL",1988,"SPRING",43.55,-67.5,1988-04-13,227,NA,NA,NA,NA,0,0,0,0,"sample"
"15354",198801,289,1360,6,0,2,"AL",1988,"SPRING",43.616667,-67.55,1988-04-13,241,3.9,NA,7.8,NA,0,0,0,0,"sample"
"15355",198801,290,1360,7,0,0,"AL",1988,"SPRING",43.716667,-67.883333,1988-04-13,221,NA,NA,NA,NA,0,0,0,0,"sample"
"15356",198801,291,1380,4,0,0,"AL",1988,"SPRING",43.4,-69.183333,1988-04-14,164,4.2,NA,6.2,NA,0,0,0,0,"sample"
"15357",198801,292,1370,4,0,0,"AL",1988,"SPRING",43,-69.3,1988-04-14,173,4.1,NA,6.1,NA,0,0,0,0,"sample"
"15358",198801,293,1280,6,0,2,"AL",1988,"SPRING",42.516667,-69.283333,1988-04-14,243,NA,NA,NA,NA,0,0,0,0,"sample"
"15359",198801,294,1280,4,0,2,"AL",1988,"SPRING",42.483333,-69.2,1988-04-14,233,NA,NA,NA,NA,0,0,0,0,"sample"
"15360",198801,295,1280,1,0,0,"AL",1988,"SPRING",42.15,-69.266667,1988-04-14,199,4.9,NA,6.8,NA,0,0,0,0,"sample"
"15361",198801,296,1280,7,0,1,"AL",1988,"SPRING",42.083333,-69.483333,1988-04-14,207,NA,NA,NA,NA,0,0,0,0,"sample"
"15362",198801,297,1270,1,0,0,"AL",1988,"SPRING",42.133333,-69.8,1988-04-14,167,NA,NA,NA,NA,0,0,0,0,"sample"
"15363",198801,298,3600,1,0,0,"AL",1988,"SPRING",41.9,-70.25,1988-04-18,32,NA,NA,NA,NA,0,0,0,0,"sample"
"15364",198801,299,3610,2,0,0,"AL",1988,"SPRING",41.966667,-70.4,1988-04-18,45,5.7,NA,4.8,NA,0,0,0,0,"sample"
"15365",198801,301,3610,1,0,0,"AL",1988,"SPRING",42.066667,-70.466667,1988-04-19,54,NA,NA,NA,NA,0,0,0,0,"sample"
"15366",198801,302,3600,2,0,0,"AL",1988,"SPRING",42.116667,-70.55,1988-04-19,31,NA,NA,NA,NA,0,0,0,0,"sample"
"15367",198801,303,3650,1,0,0,"AL",1988,"SPRING",42.2,-70.566667,1988-04-19,39,NA,NA,NA,NA,0,0,0,0,"sample"
"15368",198801,304,3640,1,0,0,"AL",1988,"SPRING",42.316667,-70.666667,1988-04-19,44,5.4,NA,4.1,NA,0,0,0,0,"sample"
"15369",198801,306,1260,1,0,0,"AL",1988,"SPRING",42.4,-70.4,1988-04-19,33,NA,NA,NA,NA,0,0,0,0,"sample"
"15370",198801,307,3660,2,0,0,"AL",1988,"SPRING",42.483333,-70.633333,1988-04-19,77,6.2,NA,4,NA,0,0,0,0,"sample"
"15371",198801,308,1260,5,0,0,"AL",1988,"SPRING",42.516667,-70.516667,1988-04-19,70,5.9,NA,5.2,NA,0,0,0,0,"sample"
"15372",198801,309,1260,3,0,0,"AL",1988,"SPRING",42.766667,-70.35,1988-04-19,69,NA,NA,NA,NA,0,0,0,0,"sample"
"15373",198801,310,3660,1,0,0,"AL",1988,"SPRING",42.783333,-70.65,1988-04-19,70,5.2,NA,4.5,NA,0,0,0,0,"sample"
"15374",198801,311,1400,1,0,0,"AL",1988,"SPRING",42.983333,-70.433333,1988-04-19,107,5,NA,4.3,NA,0,0,0,0,"sample"
"15375",198801,312,1270,3,0,0,"AL",1988,"SPRING",43.066667,-70.266667,1988-04-19,161,NA,NA,NA,NA,0,0,0,0,"sample"
"15376",198801,314,1270,4,0,0,"AL",1988,"SPRING",43.166667,-70.116667,1988-04-20,150,NA,NA,NA,NA,0,0,0,0,"sample"
"15377",198801,315,1400,3,0,0,"AL",1988,"SPRING",43.233333,-70.25,1988-04-20,109,4.6,NA,4,NA,0,0,0,0,"sample"
"15378",198801,316,1400,2,0,0,"AL",1988,"SPRING",43.45,-70.066667,1988-04-20,119,4.3,NA,4.1,NA,0,0,0,0,"sample"
"15379",198801,317,1380,3,0,0,"AL",1988,"SPRING",43.283333,-69.85,1988-04-20,174,4.6,NA,5.8,NA,0,0,0,0,"sample"
"15380",198801,318,1370,3,0,0,"AL",1988,"SPRING",43.15,-69.633333,1988-04-20,73,4.7,NA,4.6,NA,0,0,0,0,"sample"
"15381",198801,319,1280,5,0,2,"AL",1988,"SPRING",42.783333,-69.7,1988-04-20,270,NA,NA,NA,NA,0,0,0,0,"sample"
"15382",198801,320,1280,3,0,0,"AL",1988,"SPRING",42.716667,-69.9,1988-04-20,247,NA,NA,NA,NA,0,0,0,0,"sample"
"15383",198801,321,1270,2,0,2,"AL",1988,"SPRING",42.566667,-69.983333,1988-04-20,145,4.9,NA,5.9,NA,0,0,0,0,"sample"
"15384",198803,1,1740,3,0,0,"AL",1988,"FALL",39.033333,-73.233333,1988-09-13,72,20.4,NA,9.1,NA,0,0,0,0,"sample"
"15385",198803,2,1730,3,0,0,"AL",1988,"FALL",38.9,-73.533333,1988-09-13,52,21.4,NA,6.7,NA,0,0,0,0,"sample"
"15386",198803,3,1740,1,0,0,"AL",1988,"FALL",38.783333,-73.25,1988-09-13,82,NA,NA,NA,NA,0,0,0,0,"sample"
"15387",198803,4,1750,1,0,0,"AL",1988,"FALL",38.55,-73.283333,1988-09-13,137,24.8,NA,12.9,NA,0,0,0,0,"sample"
"15388",198803,5,1760,1,0,0,"AL",1988,"FALL",38.483333,-73.316667,1988-09-13,277,NA,NA,NA,NA,0,0,0,0,"sample"
"15389",198803,7,1710,1,0,0,"AL",1988,"FALL",38.516667,-73.5,1988-09-14,89,NA,NA,NA,NA,0,0,0,0,"sample"
"15390",198803,8,1690,5,0,0,"AL",1988,"FALL",38.65,-73.9,1988-09-14,47,23,NA,10.2,NA,0,0,0,0,"sample"
"15391",198803,9,1700,3,0,0,"AL",1988,"FALL",38.416667,-73.833333,1988-09-14,67,NA,NA,NA,NA,0,0,0,0,"sample"
"15392",198803,10,1710,2,0,0,"AL",1988,"FALL",38.35,-73.666667,1988-09-14,121,23.8,NA,14.2,NA,0,0,0,0,"sample"
"15393",198803,11,1700,2,0,0,"AL",1988,"FALL",38.183333,-74,1988-09-14,72,NA,NA,NA,NA,0,0,0,0,"sample"
"15394",198803,12,1700,1,0,0,"AL",1988,"FALL",38.233333,-74.133333,1988-09-14,66,21,NA,13.3,NA,0,0,0,0,"sample"
"15395",198803,13,1700,4,0,0,"AL",1988,"FALL",38,-74.3,1988-09-14,59,NA,NA,NA,NA,0,0,0,0,"sample"
"15396",198803,14,1690,2,0,0,"AL",1988,"FALL",37.816667,-74.55,1988-09-14,54,21.6,NA,9.9,NA,0,0,0,0,"sample"
"15397",198803,15,1720,1,0,0,"AL",1988,"FALL",37.85,-74.1,1988-09-14,327,23.5,NA,7.5,NA,0,0,0,0,"sample"
"15398",198803,17,1670,2,0,0,"AL",1988,"FALL",37.433333,-74.516667,1988-09-15,126,NA,NA,NA,NA,0,0,0,0,"sample"
"15399",198803,19,1660,3,0,0,"AL",1988,"FALL",37.433333,-74.7,1988-09-15,52,NA,NA,NA,NA,0,0,0,0,"sample"
"15400",198803,20,1650,7,0,2,"AL",1988,"FALL",37.4,-74.75,1988-09-15,54,NA,NA,NA,NA,0,0,0,0,"sample"
"15401",198803,21,1650,3,0,2,"AL",1988,"FALL",37.35,-74.966667,1988-09-15,40,NA,NA,NA,NA,0,0,0,0,"sample"
"15402",198803,22,1650,2,0,0,"AL",1988,"FALL",37.283333,-75.033333,1988-09-15,34,22,NA,9.5,NA,0,0,0,0,"sample"
"15403",198803,23,1670,1,0,0,"AL",1988,"FALL",36.983333,-74.633333,1988-09-15,114,24.4,NA,13.2,NA,0,0,0,0,"sample"
"15404",198803,24,1660,1,0,0,"AL",1988,"FALL",36.716667,-74.716667,1988-09-15,87,25,NA,13,NA,0,0,0,0,"sample"
"15405",198803,27,1640,1,0,0,"AL",1988,"FALL",36.233333,-74.783333,1988-09-15,196,25.4,NA,10.1,NA,0,0,0,0,"sample"
"15406",198803,28,1620,2,0,0,"AL",1988,"FALL",36.05,-74.85,1988-09-16,96,NA,NA,NA,NA,0,0,0,0,"sample"
"15407",198803,30,8500,3,0,0,"AL",1988,"FALL",35.466667,-74.95,1988-09-16,38,NA,NA,NA,NA,0,0,0,0,"sample"
"15408",198803,31,8510,2,0,0,"AL",1988,"FALL",35,-75.316667,1988-09-16,114,NA,NA,NA,NA,0,0,0,0,"sample"
"15409",198803,32,8500,4,0,0,"AL",1988,"FALL",35.033333,-75.416667,1988-09-16,49,NA,NA,NA,NA,0,0,0,0,"sample"
"15410",198803,33,8510,1,0,0,"AL",1988,"FALL",34.95,-75.433333,1988-09-16,76,NA,NA,NA,NA,0,0,0,0,"sample"
"15411",198803,35,8520,1,0,0,"AL",1988,"FALL",34.883333,-75.383333,1988-09-16,221,NA,NA,NA,NA,0,0,0,0,"sample"
"15412",198803,38,8500,1,0,0,"AL",1988,"FALL",34.7,-76.166667,1988-09-16,28,NA,NA,NA,NA,0,0,0,0,"sample"
"15413",198803,39,7520,2,0,0,"AL",1988,"FALL",34.95,-75.85,1988-09-17,21,NA,NA,NA,NA,0,0,0,0,"sample"
"15414",198803,41,7520,1,0,0,"AL",1988,"FALL",35.116667,-75.616667,1988-09-17,20,NA,NA,NA,NA,0,0,0,0,"sample"
"15415",198803,42,7510,2,0,0,"AL",1988,"FALL",35.15,-75.6,1988-09-17,16,NA,NA,NA,NA,0,0,0,0,"sample"
"15416",198803,43,3440,2,0,0,"AL",1988,"FALL",35.4,-75.366667,1988-09-17,23,22.3,NA,22.2,NA,0,0,0,0,"sample"
"15417",198803,45,3430,1,0,0,"AL",1988,"FALL",35.65,-75.433333,1988-09-17,18,NA,NA,NA,NA,0,0,0,0,"sample"
"15418",198803,47,3400,2,0,0,"AL",1988,"FALL",35.866667,-75.533333,1988-09-17,14,NA,NA,NA,NA,0,0,0,0,"sample"
"15419",198803,49,3410,1,0,0,"AL",1988,"FALL",36.1,-75.6,1988-09-18,23,NA,NA,NA,NA,0,0,0,0,"sample"
"15420",198803,50,3400,1,0,0,"AL",1988,"FALL",36.216667,-75.683333,1988-09-18,20,21.8,NA,19.6,NA,0,0,0,0,"sample"
"15421",198803,52,1610,3,0,0,"AL",1988,"FALL",36.4,-75.483333,1988-09-18,30,NA,NA,NA,NA,0,0,0,0,"sample"
"15422",198803,54,1650,1,0,0,"AL",1988,"FALL",36.766667,-75.4,1988-09-18,24,NA,NA,NA,NA,0,0,0,0,"sample"
"15423",198803,57,3380,2,0,0,"AL",1988,"FALL",36.966667,-75.65,1988-09-18,18,21.3,NA,20.6,NA,0,0,0,0,"sample"
"15424",198803,59,3370,1,0,0,"AL",1988,"FALL",36.683333,-75.766667,1988-09-19,19,21.6,NA,20.7,NA,0,0,0,0,"sample"
"15425",198803,60,3370,2,0,0,"AL",1988,"FALL",36.916667,-75.866667,1988-09-19,11,NA,NA,NA,NA,0,0,0,0,"sample"
"15426",198803,62,3340,1,0,0,"AL",1988,"FALL",37.35,-75.6,1988-09-20,12,21.2,NA,20,NA,0,0,0,0,"sample"
"15427",198803,63,3340,2,0,0,"AL",1988,"FALL",37.4,-75.483333,1988-09-20,18,NA,NA,NA,NA,0,0,0,0,"sample"
"15428",198803,64,3350,2,0,0,"AL",1988,"FALL",37.55,-75.4,1988-09-21,19,20.8,NA,15.4,NA,0,0,0,0,"sample"
"15429",198803,65,3320,2,0,0,"AL",1988,"FALL",37.666667,-75.316667,1988-09-21,17,NA,NA,NA,NA,0,0,0,0,"sample"
"15430",198803,71,3280,2,0,0,"AL",1988,"FALL",38.116667,-75.1,1988-09-21,13,NA,NA,NA,NA,0,0,0,0,"sample"
"15431",198803,72,3290,2,0,0,"AL",1988,"FALL",38.116667,-74.95,1988-09-21,22,20.3,NA,11.6,NA,0,0,0,0,"sample"
"15432",198803,73,3290,1,0,0,"AL",1988,"FALL",38.333333,-74.883333,1988-09-21,19,NA,NA,NA,NA,0,0,0,0,"sample"
"15433",198803,74,3280,1,0,0,"AL",1988,"FALL",38.4,-75,1988-09-21,17,19.9,NA,17.3,NA,0,0,0,0,"sample"
"15434",198803,75,3260,2,0,0,"AL",1988,"FALL",38.55,-74.85,1988-09-21,21,NA,NA,NA,NA,0,0,0,0,"sample"
"15435",198803,76,3250,2,0,0,"AL",1988,"FALL",38.566667,-74.933333,1988-09-21,14,NA,NA,NA,NA,0,0,0,0,"sample"
"15436",198803,77,3260,1,0,0,"AL",1988,"FALL",38.716667,-74.85,1988-09-21,16,NA,NA,NA,NA,0,0,0,0,"sample"
"15437",198803,78,3250,1,0,0,"AL",1988,"FALL",38.866667,-74.8,1988-09-22,12,17.6,NA,17.4,NA,0,0,0,0,"sample"
"15438",198803,80,3220,1,0,0,"AL",1988,"FALL",39.066667,-74.616667,1988-09-22,15,NA,NA,NA,NA,0,0,0,0,"sample"
"15439",198803,82,1690,1,0,0,"AL",1988,"FALL",38.95,-74.466667,1988-09-22,20,19.5,NA,10.4,NA,0,0,0,0,"sample"
"15440",198803,83,1690,4,0,0,"AL",1988,"FALL",38.7,-74.516667,1988-09-22,33,19.8,NA,8.6,NA,0,0,0,0,"sample"
"15441",198803,85,1730,5,0,0,"AL",1988,"FALL",39.2,-73.983333,1988-09-22,27,20.8,NA,9.3,NA,0,0,0,0,"sample"
"15442",198803,86,3230,1,0,0,"AL",1988,"FALL",39.15,-74.3,1988-09-22,23,NA,NA,NA,NA,0,0,0,0,"sample"
"15443",198803,88,3190,2,0,0,"AL",1988,"FALL",39.316667,-74.383333,1988-09-22,13,19.4,NA,18.7,NA,0,0,0,0,"sample"
"15444",198803,89,3200,2,0,0,"AL",1988,"FALL",39.45,-73.983333,1988-09-22,22,19.6,NA,9.5,NA,0,0,0,0,"sample"
"15445",198803,90,3200,1,0,0,"AL",1988,"FALL",39.583333,-73.966667,1988-09-23,23,NA,NA,NA,NA,0,0,0,0,"sample"
"15446",198803,91,3160,1,0,0,"AL",1988,"FALL",39.683333,-74.066667,1988-09-23,16,19.3,NA,10.7,NA,0,0,0,0,"sample"
"15447",198803,92,3170,1,0,0,"AL",1988,"FALL",39.75,-73.95,1988-09-23,23,NA,NA,NA,NA,0,0,0,0,"sample"
"15448",198803,94,1730,1,0,0,"AL",1988,"FALL",39.383333,-73.716667,1988-09-23,34,NA,NA,NA,NA,0,0,0,0,"sample"
"15449",198803,95,1730,2,0,0,"AL",1988,"FALL",39.4,-73.483333,1988-09-23,40,19.2,NA,7.6,NA,0,0,0,0,"sample"
"15450",198803,96,1010,6,0,0,"AL",1988,"FALL",39.55,-73.133333,1988-09-23,47,NA,NA,NA,NA,0,0,0,0,"sample"
"15451",198803,97,1020,5,0,0,"AL",1988,"FALL",39.7,-72.9,1988-09-23,65,NA,NA,NA,NA,0,0,0,0,"sample"
"15452",198803,99,1740,2,0,0,"AL",1988,"FALL",39.25,-73.05,1988-09-24,73,NA,NA,NA,NA,0,0,0,0,"sample"
"15453",198803,100,1750,2,0,0,"AL",1988,"FALL",39.116667,-72.783333,1988-09-24,113,NA,NA,NA,NA,0,0,0,0,"sample"
"15454",198803,101,1020,2,0,0,"AL",1988,"FALL",39.3,-72.733333,1988-09-24,100,20.6,NA,12.4,NA,0,0,0,0,"sample"
"15455",198803,102,1030,1,0,0,"AL",1988,"FALL",39.666667,-72.483333,1988-09-24,130,NA,NA,NA,NA,0,0,0,0,"sample"
"15456",198803,103,1040,1,0,0,"AL",1988,"FALL",39.616667,-71.983333,1988-09-24,319,22.3,NA,7.4,NA,0,0,0,0,"sample"
"15457",198803,104,1030,2,0,0,"AL",1988,"FALL",39.833333,-72.016667,1988-09-24,119,NA,NA,NA,NA,0,0,0,0,"sample"
"15458",198803,105,1020,6,0,2,"AL",1988,"FALL",39.883333,-72.033333,1988-09-24,98,20.2,NA,12.5,NA,0,0,0,0,"sample"
"15459",198803,106,1020,1,0,0,"AL",1988,"FALL",39.833333,-72.183333,1988-09-24,87,NA,NA,NA,NA,0,0,0,0,"sample"
"15460",198803,108,1080,1,0,0,"AL",1988,"FALL",40.033333,-71.233333,1988-09-25,200,NA,NA,NA,NA,0,0,0,0,"sample"
"15461",198803,109,1060,2,0,0,"AL",1988,"FALL",40.05,-71.45,1988-09-25,94,NA,NA,NA,NA,0,0,0,0,"sample"
"15462",198803,110,1060,1,0,0,"AL",1988,"FALL",40.283333,-71.566667,1988-09-25,84,19.2,NA,11.3,NA,0,0,0,0,"sample"
"15463",198803,111,1060,5,0,1,"AL",1988,"FALL",40.266667,-72,1988-09-25,63,19,NA,9.1,NA,0,0,0,0,"sample"
"15464",198803,112,1020,3,0,0,"AL",1988,"FALL",40.283333,-72.083333,1988-09-25,62,NA,NA,NA,NA,0,0,0,0,"sample"
"15465",198803,113,1060,3,0,0,"AL",1988,"FALL",40.4,-72.15,1988-09-25,60,NA,NA,NA,NA,0,0,0,0,"sample"
"15466",198803,114,1020,7,0,0,"AL",1988,"FALL",39.95,-72.55,1988-09-25,62,18.9,NA,8,NA,0,0,0,0,"sample"
"15467",198803,115,1010,2,0,0,"AL",1988,"FALL",40.2,-72.983333,1988-09-25,47,18.6,NA,8.5,NA,0,0,0,0,"sample"
"15468",198803,116,1010,4,0,0,"AL",1988,"FALL",40.133333,-73.283333,1988-09-25,41,18.7,NA,8.6,NA,0,0,0,0,"sample"
"15469",198803,117,1010,5,0,0,"AL",1988,"FALL",40.033333,-73.266667,1988-09-25,48,NA,NA,NA,NA,0,0,0,0,"sample"
"15470",198803,118,1010,7,0,0,"AL",1988,"FALL",39.933333,-73.666667,1988-09-26,30,18.8,NA,8.4,NA,0,0,0,0,"sample"
"15471",198803,119,3170,2,0,0,"AL",1988,"FALL",40.1,-73.916667,1988-09-26,21,NA,NA,NA,NA,0,0,0,0,"sample"
"15472",198803,120,3160,2,0,0,"AL",1988,"FALL",40.1,-74,1988-09-26,16,NA,NA,NA,NA,0,0,0,0,"sample"
"15473",198803,123,3130,1,0,0,"AL",1988,"FALL",40.4,-73.933333,1988-09-26,15,NA,NA,NA,NA,0,0,0,0,"sample"
"15474",198803,124,3140,1,0,0,"AL",1988,"FALL",40.483333,-73.8,1988-09-26,23,NA,NA,NA,NA,0,0,0,0,"sample"
"15475",198803,126,3110,1,0,0,"AL",1988,"FALL",40.5,-73.45,1988-09-26,20,NA,NA,NA,NA,0,0,0,0,"sample"
"15476",198803,127,3100,1,0,0,"AL",1988,"FALL",40.533333,-73.516667,1988-09-26,16,18.3,NA,14.8,NA,0,0,0,0,"sample"
"15477",198803,128,3100,2,0,0,"AL",1988,"FALL",40.583333,-73.333333,1988-09-26,17,NA,NA,NA,NA,0,0,0,0,"sample"
"15478",198803,130,3070,1,0,0,"AL",1988,"FALL",40.666667,-72.966667,1988-09-26,16,NA,NA,NA,NA,0,0,0,0,"sample"
"15479",198803,131,3080,1,0,0,"AL",1988,"FALL",40.683333,-72.816667,1988-09-26,27,NA,NA,NA,NA,0,0,0,0,"sample"
"15480",198803,132,1010,3,0,0,"AL",1988,"FALL",40.616667,-72.516667,1988-09-26,39,NA,NA,NA,NA,0,0,0,0,"sample"
"15481",198803,133,1050,3,0,0,"AL",1988,"FALL",40.666667,-72.333333,1988-09-27,40,18.1,NA,10.1,NA,0,0,0,0,"sample"
"15482",198803,135,3050,3,0,0,"AL",1988,"FALL",40.833333,-72.4,1988-09-27,19,17.8,NA,17.4,NA,0,0,0,0,"sample"
"15483",198803,136,3050,2,0,0,"AL",1988,"FALL",40.85,-72.333333,1988-09-27,24,NA,NA,NA,NA,0,0,0,0,"sample"
"15484",198803,137,3040,1,0,0,"AL",1988,"FALL",40.9,-72.25,1988-09-27,19,NA,NA,NA,NA,0,0,0,0,"sample"
"15485",198803,139,3010,2,0,0,"AL",1988,"FALL",40.983333,-71.983333,1988-09-27,17,16.9,NA,16.8,NA,0,0,0,0,"sample"
"15486",198803,140,3020,1,0,0,"AL",1988,"FALL",40.95,-71.916667,1988-09-27,25,NA,NA,NA,NA,0,0,0,0,"sample"
"15487",198803,141,3010,1,0,0,"AL",1988,"FALL",41.066667,-71.816667,1988-09-27,16,NA,NA,NA,NA,0,0,0,0,"sample"
"15488",198803,144,1050,4,0,0,"AL",1988,"FALL",41.033333,-71.316667,1988-09-27,43,NA,NA,NA,NA,0,0,0,0,"sample"
"15489",198803,145,1060,4,0,0,"AL",1988,"FALL",40.916667,-71.366667,1988-09-27,55,NA,NA,NA,NA,0,0,0,0,"sample"
"15490",198803,146,1050,5,0,1,"AL",1988,"FALL",40.966667,-71.066667,1988-09-27,50,18.1,NA,11.4,NA,0,0,0,0,"sample"
"15491",198803,147,1050,2,0,1,"AL",1988,"FALL",41.083333,-71.1,1988-09-27,33,NA,NA,NA,NA,0,0,0,0,"sample"
"15492",198803,148,3450,1,0,0,"AL",1988,"FALL",41.416667,-71.2,1988-09-27,22,17.2,NA,16.9,NA,0,0,0,0,"sample"
"15493",198803,149,1050,6,0,0,"AL",1988,"FALL",41.166667,-70.85,1988-09-28,26,17.2,NA,16.3,NA,0,0,0,0,"sample"
"15494",198803,150,3460,2,0,0,"AL",1988,"FALL",41.15,-70.233333,1988-09-28,26,17,NA,16.5,NA,0,0,0,0,"sample"
"15495",198803,151,3460,1,0,0,"AL",1988,"FALL",40.8,-70.083333,1988-09-28,29,15.4,NA,15,NA,0,0,0,0,"sample"
"15496",198803,152,1090,4,0,0,"AL",1988,"FALL",40.75,-70.25,1988-09-28,44,NA,NA,NA,NA,0,0,0,0,"sample"
"15497",198803,153,1100,5,0,0,"AL",1988,"FALL",40.7,-70.55,1988-09-28,56,19,NA,10.7,NA,0,0,0,0,"sample"
"15498",198803,154,1060,6,0,0,"AL",1988,"FALL",40.666667,-70.983333,1988-09-28,65,NA,NA,NA,NA,0,0,0,0,"sample"
"15499",198803,157,1110,1,0,0,"AL",1988,"FALL",40.116667,-70.466667,1988-09-29,122,17,NA,11.7,NA,0,0,0,0,"sample"
"15500",198803,158,1100,4,0,0,"AL",1988,"FALL",40.266667,-70.266667,1988-09-29,99,15.5,NA,13,NA,0,0,0,0,"sample"
"15501",198803,159,1120,1,0,0,"AL",1988,"FALL",39.916667,-69.9,1988-09-29,381,19.1,NA,8.3,NA,0,0,0,0,"sample"
"15502",198803,160,1100,1,0,1,"AL",1988,"FALL",40.133333,-69.866667,1988-09-29,102,19.5,NA,12.1,NA,0,0,0,0,"sample"
"15503",198803,163,1090,5,0,1,"AL",1988,"FALL",40.833333,-69.633333,1988-09-29,39,14.6,NA,14.6,NA,0,0,0,0,"sample"
"15504",198803,164,3550,5,0,0,"AL",1988,"FALL",40.8,-69.916667,1988-09-29,29,15.3,NA,14.8,NA,0,0,0,0,"sample"
"15505",198803,165,3550,3,0,1,"AL",1988,"FALL",41.5,-69.766667,1988-10-03,23,13.6,NA,11.1,NA,0,0,0,0,"sample"
"15506",198803,167,3550,6,0,1,"AL",1988,"FALL",41.433333,-69.6,1988-10-03,26,NA,NA,NA,NA,0,0,0,0,"sample"
"15507",198803,170,1250,5,0,1,"AL",1988,"FALL",41.25,-69.383333,1988-10-04,53,NA,NA,NA,NA,0,0,0,0,"sample"
"15508",198803,171,1250,4,0,1,"AL",1988,"FALL",41.133333,-69.366667,1988-10-04,45,NA,NA,NA,NA,0,0,0,0,"sample"
"15509",198803,175,1090,2,0,1,"AL",1988,"FALL",40.733333,-69.5,1988-10-06,43,13.8,NA,13.8,NA,0,0,0,0,"sample"
"15510",198803,176,3550,4,0,1,"AL",1988,"FALL",40.95,-69.583333,1988-10-06,37,NA,NA,NA,NA,0,0,0,0,"sample"
"15511",198803,177,1250,6,0,2,"AL",1988,"FALL",41.033333,-69.233333,1988-10-06,57,NA,NA,NA,NA,0,0,0,0,"sample"
"15512",198803,178,1250,7,0,1,"AL",1988,"FALL",41.116667,-69.25,1988-10-06,53,NA,NA,NA,NA,0,0,0,0,"sample"
"15513",198803,179,1230,1,0,0,"AL",1988,"FALL",41.083333,-69.133333,1988-10-06,79,NA,NA,NA,NA,0,0,0,0,"sample"
"15514",198803,180,1090,3,0,1,"AL",1988,"FALL",40.95,-69.25,1988-10-06,66,13.7,NA,12.7,NA,0,0,0,0,"sample"
"15515",198803,181,1100,6,0,1,"AL",1988,"FALL",40.666667,-69.166667,1988-10-06,69,NA,NA,NA,NA,0,0,0,0,"sample"
"15516",198803,183,1100,7,0,1,"AL",1988,"FALL",40.45,-69.233333,1988-10-06,78,NA,NA,NA,NA,0,0,0,0,"sample"
"15517",198803,184,1100,2,0,0,"AL",1988,"FALL",40.4,-69.116667,1988-10-06,84,NA,NA,NA,NA,0,0,0,0,"sample"
"15518",198803,185,1110,2,0,0,"AL",1988,"FALL",40.033333,-69.2,1988-10-07,168,20.9,NA,11.7,NA,0,0,0,0,"sample"
"15519",198803,186,1140,3,0,0,"AL",1988,"FALL",40.25,-68.716667,1988-10-07,117,20.8,NA,11.2,NA,0,0,0,0,"sample"
"15520",198803,188,1130,9,0,1,"AL",1988,"FALL",40.45,-68.766667,1988-10-07,80,NA,NA,NA,NA,0,0,0,0,"sample"
"15521",198803,189,1130,4,0,1,"AL",1988,"FALL",40.383333,-68.55,1988-10-07,95,NA,NA,NA,NA,0,0,0,0,"sample"
"15522",198803,190,1130,2,0,1,"AL",1988,"FALL",40.566667,-68.383333,1988-10-07,84,13.9,NA,10.2,NA,0,0,0,0,"sample"
"15523",198803,191,1150,1,0,1,"AL",1988,"FALL",40.35,-67.733333,1988-10-07,235,NA,NA,NA,NA,0,0,0,0,"sample"
"15524",198803,192,1140,1,0,0,"AL",1988,"FALL",40.433333,-67.8,1988-10-08,159,NA,NA,NA,NA,0,0,0,0,"sample"
"15525",198803,193,1130,3,0,2,"AL",1988,"FALL",40.733333,-67.416667,1988-10-09,93,12.7,NA,10.1,NA,0,0,0,0,"sample"
"15526",198803,194,1140,2,0,0,"AL",1988,"FALL",40.45,-67.566667,1988-10-09,150,NA,NA,NA,NA,0,0,0,0,"sample"
