"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","BOTTEMP","ABUNDANCE","BIOMASS"
"554","menhaden",74,3420,1984,"SPRING",35.7,-75.466667,1984-03-08,19,6.8,56,3.4
"555","menhaden",74,3420,1984,"SPRING",35.7,-75.466667,1984-03-08,19,6.8,56,3.4
"556","menhaden",74,3420,1984,"SPRING",35.7,-75.466667,1984-03-08,19,6.8,56,3.4
"557","menhaden",74,3420,1984,"SPRING",35.7,-75.466667,1984-03-08,19,6.8,56,3.4
"558","menhaden",74,3420,1984,"SPRING",35.7,-75.466667,1984-03-08,19,6.8,56,3.4
"559","menhaden",75,3430,1984,"SPRING",35.783333,-75.483333,1984-03-08,19,NA,4,0.2
"560","menhaden",75,3430,1984,"SPRING",35.783333,-75.483333,1984-03-08,19,NA,4,0.2
"561","menhaden",75,3430,1984,"SPRING",35.783333,-75.483333,1984-03-08,19,NA,4,0.2
"562","menhaden",76,3400,1984,"SPRING",35.933333,-75.533333,1984-03-08,19,6.4,2,0.2
"563","menhaden",76,3400,1984,"SPRING",35.933333,-75.533333,1984-03-08,19,6.4,2,0.2
"564","menhaden",110,3310,1984,"FALL",37.75,-75.5,1984-09-22,13,21,13,0.5
"565","menhaden",110,3310,1984,"FALL",37.75,-75.5,1984-09-22,13,21,13,0.5
"566","menhaden",110,3310,1984,"FALL",37.75,-75.5,1984-09-22,13,21,13,0.5
"567","menhaden",110,3310,1984,"FALL",37.75,-75.5,1984-09-22,13,21,13,0.5
"568","menhaden",116,3270,1984,"FALL",38.416667,-75.016667,1984-09-22,15,20.5,4,1.2
"569","menhaden",116,3270,1984,"FALL",38.416667,-75.016667,1984-09-22,15,20.5,4,1.2
"570","menhaden",117,3280,1984,"FALL",38.466667,-75.016667,1984-09-22,15,20.4,1,0.1
"571","menhaden",52,7570,1985,"SPRING",34.65,-76.766667,1985-03-03,16,NA,1,0.1
"572","menhaden",53,7570,1985,"SPRING",34.633333,-76.616667,1985-03-03,15,NA,1,0
"573","menhaden",67,3430,1985,"SPRING",35.216667,-75.45,1985-03-04,16,NA,6,0.8
"574","menhaden",67,3430,1985,"SPRING",35.216667,-75.45,1985-03-04,16,NA,6,0.8
"575","menhaden",67,3430,1985,"SPRING",35.216667,-75.45,1985-03-04,16,NA,6,0.8
"576","menhaden",67,3430,1985,"SPRING",35.216667,-75.45,1985-03-04,16,NA,6,0.8
"577","menhaden",88,3370,1985,"SPRING",36.783333,-75.816667,1985-03-07,21,NA,2,0.2
"578","menhaden",88,3370,1985,"SPRING",36.783333,-75.816667,1985-03-07,21,NA,2,0.2
"579","menhaden",47,3370,1985,"FALL",37.116667,-75.65,1985-10-03,16,NA,1,0.3
"580","menhaden",55,3300,1985,"FALL",37.6,-75.533333,1985-10-04,13,22.5,1,0.2
"581","menhaden",74,3210,1985,"FALL",39.133333,-74.666667,1985-10-05,12,NA,3,0.7
"582","menhaden",136,3070,1985,"FALL",40.783333,-72.583333,1985-10-10,17,NA,1,0.4
"583","menhaden",137,3040,1985,"FALL",40.816667,-72.433333,1985-10-10,17,NA,1,0.3
"584","menhaden",140,3040,1985,"FALL",40.9,-72.2,1985-10-10,23,NA,2,0.7
"585","menhaden",140,3040,1985,"FALL",40.9,-72.2,1985-10-10,23,NA,2,0.7
"586","menhaden",405,3660,1985,"FALL",42.75,-70.65,1985-11-15,50,NA,1,0.2
"587","menhaden",35,3380,1986,"SPRING",36.533333,-75.7,1986-03-07,23,NA,4,0.1
"588","menhaden",35,3380,1986,"SPRING",36.533333,-75.7,1986-03-07,23,NA,4,0.1
"589","menhaden",35,3380,1986,"SPRING",36.533333,-75.7,1986-03-07,23,NA,4,0.1
"590","menhaden",35,3380,1986,"SPRING",36.533333,-75.7,1986-03-07,23,NA,4,0.1
"591","menhaden",36,1650,1986,"SPRING",36.6,-75.516667,1986-03-07,24,4.7,2,0
"592","menhaden",36,1650,1986,"SPRING",36.6,-75.516667,1986-03-07,24,4.7,2,0
"593","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"594","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"595","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"596","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"597","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"598","menhaden",38,3410,1986,"SPRING",36.416667,-75.616667,1986-03-07,24,4.7,15,0.5
"599","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"600","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"601","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"602","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"603","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"604","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"605","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"606","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"607","menhaden",39,3400,1986,"SPRING",36.35,-75.716667,1986-03-08,20,NA,67,2
"608","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"609","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"610","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"611","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"612","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"613","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"614","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"615","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"616","menhaden",40,3410,1986,"SPRING",36.166667,-75.616667,1986-03-08,24,NA,3950,141.5
"617","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"618","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"619","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"620","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"621","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"622","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"623","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"624","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"625","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"626","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"627","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"628","menhaden",41,3400,1986,"SPRING",36.166667,-75.683333,1986-03-08,20,3.5,158,5.2
"629","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"630","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"631","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"632","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"633","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"634","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"635","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"636","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"637","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"638","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"639","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"640","menhaden",42,3390,1986,"SPRING",36.1,-75.683333,1986-03-08,10,NA,113,2.9
"641","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"642","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"643","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"644","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"645","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"646","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"647","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"648","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"649","menhaden",43,3420,1986,"SPRING",35.833333,-75.533333,1986-03-08,14,NA,15,1.1
"650","menhaden",44,3440,1986,"SPRING",35.816667,-75.316667,1986-03-08,32,6.2,3,0.8
"651","menhaden",44,3440,1986,"SPRING",35.816667,-75.316667,1986-03-08,32,6.2,3,0.8
"652","menhaden",49,7510,1986,"SPRING",35.166667,-75.566667,1986-03-09,16,7,15,6
"653","menhaden",49,7510,1986,"SPRING",35.166667,-75.566667,1986-03-09,16,7,15,6
"654","menhaden",49,7510,1986,"SPRING",35.166667,-75.566667,1986-03-09,16,7,15,6
"655","menhaden",49,7510,1986,"SPRING",35.166667,-75.566667,1986-03-09,16,7,15,6
"656","menhaden",49,7510,1986,"SPRING",35.166667,-75.566667,1986-03-09,16,7,15,6
"657","menhaden",50,7500,1986,"SPRING",35.216667,-75.6,1986-03-09,14,NA,3,0.3
"658","menhaden",50,7500,1986,"SPRING",35.216667,-75.6,1986-03-09,14,NA,3,0.3
"659","menhaden",50,7500,1986,"SPRING",35.216667,-75.6,1986-03-09,14,NA,3,0.3
"660","menhaden",74,1610,1986,"SPRING",36.4,-75.266667,1986-03-11,37,7.4,1,0.3
"661","menhaden",54,3400,1986,"FALL",36.25,-75.733333,1986-09-19,16,NA,1,0.1
"662","menhaden",55,3390,1986,"FALL",36.316667,-75.783333,1986-09-19,10,NA,1,0.1
"663","menhaden",76,3310,1986,"FALL",37.733333,-75.4,1986-09-20,15,21,12,0.3
"664","menhaden",76,3310,1986,"FALL",37.733333,-75.4,1986-09-20,15,21,12,0.3
"665","menhaden",76,3310,1986,"FALL",37.733333,-75.4,1986-09-20,15,21,12,0.3
"666","menhaden",76,3310,1986,"FALL",37.733333,-75.4,1986-09-20,15,21,12,0.3
"667","menhaden",280,3600,1986,"FALL",42.016667,-70.533333,1986-10-23,34,NA,4,1.7
"668","menhaden",280,3600,1986,"FALL",42.016667,-70.533333,1986-10-23,34,NA,4,1.7
"669","menhaden",280,3600,1986,"FALL",42.016667,-70.533333,1986-10-23,34,NA,4,1.7
"670","menhaden",280,3600,1986,"FALL",42.016667,-70.533333,1986-10-23,34,NA,4,1.7
"671","menhaden",359,3650,1986,"FALL",42.766667,-70.666667,1986-11-05,48,8.9,2,0.8
"672","menhaden",359,3650,1986,"FALL",42.766667,-70.666667,1986-11-05,48,8.9,2,0.8
"673","menhaden",38,8500,1987,"SPRING",35.383333,-75.2,1987-03-27,34,16.3,1,0.3
"674","menhaden",39,3440,1987,"SPRING",35.566667,-75.283333,1987-03-27,27,5.6,1,0
"675","menhaden",41,3440,1987,"SPRING",35.716667,-75.316667,1987-03-27,29,5.4,1,0.1
"676","menhaden",42,3430,1987,"SPRING",35.733333,-75.466667,1987-03-27,24,5.4,6,0.9
"677","menhaden",42,3430,1987,"SPRING",35.733333,-75.466667,1987-03-27,24,5.4,6,0.9
"678","menhaden",42,3430,1987,"SPRING",35.733333,-75.466667,1987-03-27,24,5.4,6,0.9
"679","menhaden",42,3430,1987,"SPRING",35.733333,-75.466667,1987-03-27,24,5.4,6,0.9
"680","menhaden",42,3430,1987,"SPRING",35.733333,-75.466667,1987-03-27,24,5.4,6,0.9
"681","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"682","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"683","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"684","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"685","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"686","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"687","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"688","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"689","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"690","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"691","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"692","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"693","menhaden",46,3410,1987,"SPRING",36.25,-75.683333,1987-03-28,25,5.2,49,3.4
"694","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"695","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"696","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"697","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"698","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"699","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"700","menhaden",47,3400,1987,"SPRING",36.333333,-75.766667,1987-03-28,20,4.8,108,1.3
"701","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"702","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"703","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"704","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"705","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"706","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"707","menhaden",48,3410,1987,"SPRING",36.45,-75.7,1987-03-28,24,4.8,13,0.5
"708","menhaden",51,3370,1987,"SPRING",36.85,-75.9,1987-03-28,15,5.1,10,0.5
"709","menhaden",51,3370,1987,"SPRING",36.85,-75.9,1987-03-28,15,5.1,10,0.5
"710","menhaden",51,3370,1987,"SPRING",36.85,-75.9,1987-03-28,15,5.1,10,0.5
"711","menhaden",51,3370,1987,"SPRING",36.85,-75.9,1987-03-28,15,5.1,10,0.5
"712","menhaden",51,3370,1987,"SPRING",36.85,-75.9,1987-03-28,15,5.1,10,0.5
"713","menhaden",52,3370,1987,"SPRING",37.066667,-75.733333,1987-03-28,18,5.3,2,0.2
"714","menhaden",52,3370,1987,"SPRING",37.066667,-75.733333,1987-03-28,18,5.3,2,0.2
"715","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"716","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"717","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"718","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"719","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"720","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"721","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"722","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"723","menhaden",2,1650,1988,"SPRING",37.166667,-75.433333,1988-03-05,28,NA,198,56.5
"724","menhaden",4,1650,1988,"SPRING",37.033333,-75.35,1988-03-05,33,6.2,7,2.5
"725","menhaden",4,1650,1988,"SPRING",37.033333,-75.35,1988-03-05,33,6.2,7,2.5
"726","menhaden",4,1650,1988,"SPRING",37.033333,-75.35,1988-03-05,33,6.2,7,2.5
"727","menhaden",4,1650,1988,"SPRING",37.033333,-75.35,1988-03-05,33,6.2,7,2.5
"728","menhaden",5,1650,1988,"SPRING",36.916667,-74.883333,1988-03-05,51,NA,1,0.4
"729","menhaden",66,3310,1988,"FALL",37.8,-75.45,1988-09-21,10,20.3,1,0.1
"730","menhaden",37,3430,1989,"SPRING",35.483333,-75.416667,1989-03-03,17,NA,1,0.3
"731","menhaden",39,3400,1989,"SPRING",35.95,-75.6,1989-03-04,19,NA,1,0
"732","menhaden",41,3410,1989,"SPRING",36.216667,-75.533333,1989-03-04,28,NA,7,0.6
"733","menhaden",41,3410,1989,"SPRING",36.216667,-75.533333,1989-03-04,28,NA,7,0.6
"734","menhaden",41,3410,1989,"SPRING",36.216667,-75.533333,1989-03-04,28,NA,7,0.6
"735","menhaden",42,3400,1989,"SPRING",36.483333,-75.733333,1989-03-04,19,NA,2,0.1
"736","menhaden",42,3400,1989,"SPRING",36.483333,-75.733333,1989-03-04,19,NA,2,0.1
"737","menhaden",43,3380,1989,"SPRING",36.566667,-75.65,1989-03-04,23,NA,3,0.1
"738","menhaden",43,3380,1989,"SPRING",36.566667,-75.65,1989-03-04,23,NA,3,0.1
"739","menhaden",46,1650,1989,"SPRING",36.9,-75.533333,1989-03-04,25,6.2,99,2.5
"740","menhaden",46,1650,1989,"SPRING",36.9,-75.533333,1989-03-04,25,6.2,99,2.5
"741","menhaden",46,1650,1989,"SPRING",36.9,-75.533333,1989-03-04,25,6.2,99,2.5
"742","menhaden",46,1650,1989,"SPRING",36.9,-75.533333,1989-03-04,25,6.2,99,2.5
"743","menhaden",47,3370,1989,"SPRING",36.866667,-75.816667,1989-03-04,16,NA,3,0.1
"744","menhaden",47,3370,1989,"SPRING",36.866667,-75.816667,1989-03-04,16,NA,3,0.1
"745","menhaden",48,3370,1989,"SPRING",36.95,-75.933333,1989-03-04,9,NA,1,0.1
"746","menhaden",115,3200,1989,"SPRING",39.216667,-74.316667,1989-03-12,21,NA,1,0
"747","menhaden",9,3390,1989,"FALL",36.233333,-75.75,1989-09-12,12,25.3,59,4.3
"748","menhaden",9,3390,1989,"FALL",36.233333,-75.75,1989-09-12,12,25.3,59,4.3
"749","menhaden",9,3390,1989,"FALL",36.233333,-75.75,1989-09-12,12,25.3,59,4.3
"750","menhaden",9,3390,1989,"FALL",36.233333,-75.75,1989-09-12,12,25.3,59,4.3
"751","menhaden",9,3390,1989,"FALL",36.233333,-75.75,1989-09-12,12,25.3,59,4.3
"752","menhaden",15,3430,1989,"FALL",35.616667,-75.433333,1989-09-13,17,24.4,1,0.2
"753","menhaden",22,7500,1989,"FALL",35.133333,-75.883333,1989-09-13,10,NA,2,0.3
"754","menhaden",22,7500,1989,"FALL",35.133333,-75.883333,1989-09-13,10,NA,2,0.3
"755","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"756","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"757","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"758","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"759","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"760","menhaden",58,3300,1989,"FALL",37.8,-75.466667,1989-09-16,10,NA,28,2.8
"761","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"762","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"763","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"764","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"765","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"766","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"767","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"768","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"769","menhaden",63,3270,1989,"FALL",38.283333,-75.1,1989-09-16,11,NA,14,1.9
"770","menhaden",84,3260,1989,"FALL",38.633333,-74.9,1989-09-18,22,22.4,7,1.5
"771","menhaden",84,3260,1989,"FALL",38.633333,-74.9,1989-09-18,22,22.4,7,1.5
"772","menhaden",84,3260,1989,"FALL",38.633333,-74.9,1989-09-18,22,22.4,7,1.5
"773","menhaden",85,3250,1989,"FALL",38.633333,-74.966667,1989-09-18,16,NA,2,0.6
"774","menhaden",85,3250,1989,"FALL",38.633333,-74.966667,1989-09-18,16,NA,2,0.6
"775","menhaden",122,3110,1989,"FALL",40.533333,-73.416667,1989-09-25,17,20.3,1,0.5
"776","menhaden",65,7500,1990,"SPRING",35.216667,-75.583333,1990-03-12,10,NA,1,0.5
"777","menhaden",71,3400,1990,"SPRING",35.966667,-75.533333,1990-03-12,21,8.3,19,1
"778","menhaden",71,3400,1990,"SPRING",35.966667,-75.533333,1990-03-12,21,8.3,19,1
"779","menhaden",71,3400,1990,"SPRING",35.966667,-75.533333,1990-03-12,21,8.3,19,1
"780","menhaden",71,3400,1990,"SPRING",35.966667,-75.533333,1990-03-12,21,8.3,19,1
"781","menhaden",77,3380,1990,"SPRING",36.95,-75.633333,1990-03-14,19,7.4,3,0.2
"782","menhaden",77,3380,1990,"SPRING",36.95,-75.633333,1990-03-14,19,7.4,3,0.2
"783","menhaden",77,3380,1990,"SPRING",36.95,-75.633333,1990-03-14,19,7.4,3,0.2
"784","menhaden",80,3350,1990,"SPRING",37.233333,-75.583333,1990-03-14,18,NA,2,0.2
"785","menhaden",82,3350,1990,"SPRING",37.383333,-75.433333,1990-03-15,23,7,1,0.1
"786","menhaden",87,3320,1990,"SPRING",37.833333,-75.116667,1990-03-15,20,NA,1,0.1
"787","menhaden",91,3280,1990,"SPRING",38.316667,-74.966667,1990-03-15,19,NA,1,0.1
"788","menhaden",92,3290,1990,"SPRING",38.4,-74.816667,1990-03-15,19,6.3,3,0.2
"789","menhaden",92,3290,1990,"SPRING",38.4,-74.816667,1990-03-15,19,6.3,3,0.2
"790","menhaden",92,3290,1990,"SPRING",38.4,-74.816667,1990-03-15,19,6.3,3,0.2
"791","menhaden",70,3300,1990,"FALL",37.833333,-75.433333,1990-09-19,10,21.9,11,0.5
"792","menhaden",70,3300,1990,"FALL",37.833333,-75.433333,1990-09-19,10,21.9,11,0.5
"793","menhaden",70,3300,1990,"FALL",37.833333,-75.433333,1990-09-19,10,21.9,11,0.5
"794","menhaden",70,3300,1990,"FALL",37.833333,-75.433333,1990-09-19,10,21.9,11,0.5
"795","menhaden",70,3300,1990,"FALL",37.833333,-75.433333,1990-09-19,10,21.9,11,0.5
"796","menhaden",71,3320,1990,"FALL",37.866667,-75.1,1990-09-19,17,21.9,1,0.1
"797","menhaden",78,3250,1990,"FALL",38.533333,-75.016667,1990-09-19,13,NA,3,1
"798","menhaden",78,3250,1990,"FALL",38.533333,-75.016667,1990-09-19,13,NA,3,1
"799","menhaden",52,3430,1991,"SPRING",35.266667,-75.483333,1991-03-11,17,NA,5,0.9
"800","menhaden",52,3430,1991,"SPRING",35.266667,-75.483333,1991-03-11,17,NA,5,0.9
"801","menhaden",52,3430,1991,"SPRING",35.266667,-75.483333,1991-03-11,17,NA,5,0.9
"802","menhaden",52,3430,1991,"SPRING",35.266667,-75.483333,1991-03-11,17,NA,5,0.9
"803","menhaden",52,3430,1991,"SPRING",35.266667,-75.483333,1991-03-11,17,NA,5,0.9
"804","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"805","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"806","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"807","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"808","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"809","menhaden",57,3420,1991,"SPRING",35.733333,-75.483333,1991-03-12,19,10.1,8,0.4
"810","menhaden",61,3390,1991,"SPRING",36.1,-75.683333,1991-03-12,15,8.4,8,0.6
"811","menhaden",61,3390,1991,"SPRING",36.1,-75.683333,1991-03-12,15,8.4,8,0.6
"812","menhaden",61,3390,1991,"SPRING",36.1,-75.683333,1991-03-12,15,8.4,8,0.6
"813","menhaden",61,3390,1991,"SPRING",36.1,-75.683333,1991-03-12,15,8.4,8,0.6
"814","menhaden",68,3350,1991,"SPRING",37.25,-75.6,1991-03-12,19,7.5,1,0.4
"815","menhaden",69,3360,1991,"SPRING",37.133333,-75.766667,1991-03-13,12,7.6,1,0.3
"816","menhaden",80,3270,1991,"SPRING",38.266667,-75.1,1991-03-16,12,5.9,1,0
"817","menhaden",164,3050,1991,"SPRING",40.833333,-72.316667,1991-03-26,28,5.6,1,0.1
"818","menhaden",77,3280,1991,"FALL",38.116667,-75.15,1991-09-18,14,24.2,1,0.3
"819","menhaden",80,3270,1991,"FALL",38.383333,-75.033333,1991-09-18,15,23.1,7,1.8
"820","menhaden",80,3270,1991,"FALL",38.383333,-75.033333,1991-09-18,15,23.1,7,1.8
"821","menhaden",80,3270,1991,"FALL",38.383333,-75.033333,1991-09-18,15,23.1,7,1.8
"822","menhaden",80,3270,1991,"FALL",38.383333,-75.033333,1991-09-18,15,23.1,7,1.8
"823","menhaden",80,3270,1991,"FALL",38.383333,-75.033333,1991-09-18,15,23.1,7,1.8
"824","menhaden",84,3250,1991,"FALL",38.616667,-75.033333,1991-09-18,13,21.9,2,0.3
"825","menhaden",84,3250,1991,"FALL",38.616667,-75.033333,1991-09-18,13,21.9,2,0.3
"826","menhaden",351,3640,1991,"FALL",42.75,-70.733333,1991-10-24,24,10.5,6,2.2
"827","menhaden",351,3640,1991,"FALL",42.75,-70.733333,1991-10-24,24,10.5,6,2.2
"828","menhaden",351,3640,1991,"FALL",42.75,-70.733333,1991-10-24,24,10.5,6,2.2
"829","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
